,explanation,label,latency,match,prediction,row,type
10,"{'ltable_brand': -0.029381092795218517, 'ltable_category': -0.37032183024941184, 'ltable_modelno': -0.048892131260374866, 'ltable_price': 0.13709489383090515, 'ltable_title': 0.3454529420832343, 'rtable_brand': 0.03382724299592881, 'rtable_category': 0.005593509677825674, 'rtable_modelno': 0.011440862299041074, 'rtable_price': 0.2071775178066496, 'rtable_title': -0.5979110850194779}",0.0,1.2861298079951666,0.0,[9.998548e-01 1.452235e-04],2476-18730,landmark
11,"{'ltable_brand': 0.009188243953316994, 'ltable_category': 0.058617366556799944, 'ltable_modelno': -0.005215640900177201, 'ltable_price': 0.00180472662940648, 'ltable_title': -0.0869449678963028, 'rtable_brand': -0.006420251763193437, 'rtable_category': 0.04247390952875106, 'rtable_modelno': 0.0023414284946713386, 'rtable_price': 0.015230323107418123, 'rtable_title': 0.01759123608157256}",1.0,1.2897371170111,0.0,[1.0000000e+00 4.2198935e-11],470-10874,landmark
12,"{'ltable_brand': 0.00508775831410699, 'ltable_category': 0.05192508750830485, 'ltable_modelno': 0.007740569285090147, 'ltable_price': -0.018042525942689503, 'ltable_title': -0.1590283954485105, 'rtable_brand': 0.019819609546646084, 'rtable_category': -0.09465317196083516, 'rtable_modelno': 0.010035296514519374, 'rtable_price': 0.011238105162078746, 'rtable_title': -0.03535131402147324}",0.0,1.6000957689830102,0.0,[0.96804404 0.03195592],2223-10753,landmark
13,"{'ltable_brand': 0.9397066795439226, 'ltable_category': -0.03913679803246456, 'ltable_modelno': 0.004651845718908425, 'ltable_price': 0.09625317835612163, 'ltable_title': 0.440928971961137, 'rtable_brand': 0.1313123447833912, 'rtable_category': -0.39176440131058343, 'rtable_modelno': -0.007942712050270863, 'rtable_price': 0.056321176754626404, 'rtable_title': 0.420242693748238}",0.0,1.5078306599752977,1.0,[0.01449121 0.98550874],1512-19684,landmark
14,"{'ltable_brand': 0.005103370757036228, 'ltable_category': -0.023093429938407926, 'ltable_modelno': -0.0005480552413734915, 'ltable_price': 0.002020509255475454, 'ltable_title': -0.0004979011365936975, 'rtable_brand': 0.01975672784292966, 'rtable_category': -0.013240376634165723, 'rtable_modelno': -0.02370737262835329, 'rtable_price': -0.0024694047283959123, 'rtable_title': -0.016906296966178763}",0.0,1.4223786540096626,0.0,[9.9999356e-01 6.3909279e-06],1136-17384,landmark
15,"{'ltable_brand': 0.020558758868848746, 'ltable_category': -0.019703166575217562, 'ltable_modelno': 0.002438206120624201, 'ltable_price': -0.011331610058203443, 'ltable_title': 0.0022408717954431564, 'rtable_brand': 0.05096299871703751, 'rtable_category': -0.025538846240614834, 'rtable_modelno': 0.005139718879447413, 'rtable_price': -0.06471599435824599, 'rtable_title': -0.11620986740006323}",0.0,1.2027418809593655,0.0,[1.0000000e+00 3.2685016e-08],2089-687,landmark
16,"{'ltable_brand': 6.428611662178047e-05, 'ltable_category': -0.005855360277962883, 'ltable_modelno': -0.0025327234688961955, 'ltable_price': 0.0007977095151097768, 'ltable_title': -0.004328676657694166, 'rtable_brand': 0.0006071631824138418, 'rtable_category': -0.003861716481763706, 'rtable_modelno': -0.0042617632720613995, 'rtable_price': -0.0034135280426266694, 'rtable_title': 0.0026668146610441387}",0.0,1.944478830031585,0.0,[9.9979573e-01 2.0427325e-04],2020-18153,landmark
17,"{'ltable_brand': 0.07703478733628477, 'ltable_category': -0.07529270133541635, 'ltable_modelno': 0.028808689876976337, 'ltable_price': -8.64107062201816e-05, 'ltable_title': 0.09142276616435319, 'rtable_brand': 0.09604222709466381, 'rtable_category': -0.27342916935055595, 'rtable_modelno': -0.010860133905714964, 'rtable_price': -0.09124549818605057, 'rtable_title': 0.045795030312292775}",0.0,1.3066220929613337,0.0,[9.9919814e-01 8.0183061e-04],95-12,landmark
18,"{'ltable_brand': 0.0003778789977468296, 'ltable_category': -0.0018568766186997418, 'ltable_modelno': -0.0013141529331239816, 'ltable_price': 0.0004632710099499186, 'ltable_title': -0.0032243085048836175, 'rtable_brand': -0.0016353402420814728, 'rtable_category': 0.0020045046649561867, 'rtable_modelno': -0.0018501412448780664, 'rtable_price': -0.002061712378655208, 'rtable_title': -0.0028557883915535705}",0.0,1.4635169520042837,0.0,[9.9999857e-01 1.4099185e-06],2248-4299,landmark
19,"{'ltable_brand': 0.03554081472169076, 'ltable_category': -0.1887375945612612, 'ltable_modelno': 0.019732542199126738, 'ltable_price': 0.01199254602629295, 'ltable_title': -0.1174706293477179, 'rtable_brand': 0.0410408401933694, 'rtable_category': 0.020020736026831285, 'rtable_modelno': -0.029661324881340892, 'rtable_price': -0.0012706923142737489, 'rtable_title': 0.07667229025836318}",0.0,1.232896730012726,0.0,[0.67021203 0.329788  ],54-649,landmark
20,"{'ltable_brand': 0.004112256443809739, 'ltable_category': 0.002709325682958228, 'ltable_modelno': -0.009211583587490732, 'ltable_price': -0.009565515858903886, 'ltable_title': 0.005258500693106983, 'rtable_brand': 0.0005522958187328501, 'rtable_category': -0.02913358592965854, 'rtable_modelno': 0.0002467270571232536, 'rtable_price': 0.003939330207065519, 'rtable_title': -0.005436099142008412}",0.0,1.3547530460054986,0.0,[9.999701e-01 2.992783e-05],417-8786,landmark
21,"{'ltable_brand': -0.00997687141790634, 'ltable_category': -0.012219627623241091, 'ltable_modelno': 0.0002848464285352143, 'ltable_price': -0.022758331001823867, 'ltable_title': 0.03451174784834903, 'rtable_brand': -0.019140184537661947, 'rtable_category': -0.007919955475608436, 'rtable_modelno': 0.008151253537563626, 'rtable_price': 0.00041064631023527386, 'rtable_title': -0.022947184847362658}",0.0,1.7368281269446015,0.0,[0.98112595 0.01887413],1468-4568,landmark
22,"{'ltable_brand': 0.22442846691213386, 'ltable_category': -0.1319388252743792, 'ltable_modelno': -0.01014859656843772, 'ltable_price': -0.017449263902249174, 'ltable_title': -0.11095544312522967, 'rtable_brand': -0.043553541307985194, 'rtable_category': 0.046841819579728196, 'rtable_modelno': -0.04395572071426511, 'rtable_price': -0.016058390142957985, 'rtable_title': 0.06237690014031242}",0.0,1.5526596659910865,0.0,[9.9980909e-01 1.9091036e-04],1455-14080,landmark
23,"{'ltable_brand': -0.01933850482393018, 'ltable_category': -0.02544926562862611, 'ltable_modelno': 0.0006475438418992652, 'ltable_price': 0.005513458293594334, 'ltable_title': 0.015271437861219778, 'rtable_brand': -0.008648450965830825, 'rtable_category': -0.008346464943704775, 'rtable_modelno': -0.009111279777779537, 'rtable_price': 0.015778154080795838, 'rtable_title': 0.0011701780390356495}",0.0,1.2767892119591124,0.0,[9.9999988e-01 1.2702831e-07],296-13803,landmark
24,"{'ltable_brand': -0.00026849001688297454, 'ltable_category': -0.0002301364137679303, 'ltable_modelno': -0.0006347253220398061, 'ltable_price': -0.0020617667648108284, 'ltable_title': -0.00012727252172021645, 'rtable_brand': -0.000416436680111963, 'rtable_category': -0.0006879528724174606, 'rtable_modelno': -0.00011012262259261005, 'rtable_price': -0.0006788163086261989, 'rtable_title': -0.0019135213601712913}",0.0,1.344711919024121,0.0,[9.9975556e-01 2.4441918e-04],280-17506,landmark
25,"{'ltable_brand': 0.1756703407969713, 'ltable_category': -0.1712900393918927, 'ltable_modelno': 0.0021196823219875593, 'ltable_price': -0.11759999403953354, 'ltable_title': 0.03847618271253937, 'rtable_brand': 0.48090432480404055, 'rtable_category': -0.10083765194781798, 'rtable_modelno': -0.09836804495358414, 'rtable_price': -0.1785170444971876, 'rtable_title': 0.23326340240673113}",0.0,1.6121689740102738,0.0,[0.94576764 0.05423239],2364-17917,landmark
26,"{'ltable_brand': 0.0014340133276935121, 'ltable_category': -0.0001635097975763865, 'ltable_modelno': 0.0002600392941918274, 'ltable_price': 0.0014901372940749576, 'ltable_title': -0.002333192617854727, 'rtable_brand': 0.0005884262550158514, 'rtable_category': 0.007703045815607456, 'rtable_modelno': -0.007729201153507191, 'rtable_price': -0.006171812580471588, 'rtable_title': -0.0029849519014775354}",0.0,1.2407089279731736,0.0,[9.9993479e-01 6.5231514e-05],1816-1832,landmark
27,"{'ltable_brand': -0.009094989688307901, 'ltable_category': 0.002944317038672511, 'ltable_modelno': -0.00013178277124126973, 'ltable_price': 0.001953961746555149, 'ltable_title': 0.0034604966959798783, 'rtable_brand': 0.0010683854621063675, 'rtable_category': -0.0045270389664900275, 'rtable_modelno': -0.004715187994878763, 'rtable_price': 0.00020082473412290938, 'rtable_title': -0.0020744173178985745}",0.0,1.3194979039835744,0.0,[9.9999928e-01 6.6968397e-07],2258-8795,landmark
28,"{'ltable_brand': -0.010185099936588162, 'ltable_category': 0.006514171524476137, 'ltable_modelno': 0.004021667994838656, 'ltable_price': -0.00832854673251468, 'ltable_title': -0.006398832763906946, 'rtable_brand': -0.0037596665371662794, 'rtable_category': 0.0026092954030150694, 'rtable_modelno': -0.011313294816380185, 'rtable_price': -0.007655509045068469, 'rtable_title': 0.00701869851344405}",0.0,1.3779546440346166,0.0,[9.9999285e-01 7.1365762e-06],340-363,landmark
29,"{'ltable_brand': 0.007989394599141428, 'ltable_category': 8.672286311005095e-05, 'ltable_modelno': -0.002622536745117214, 'ltable_price': 0.004861338790250904, 'ltable_title': -0.0013468815239914844, 'rtable_brand': -0.01745029088266662, 'rtable_category': -0.005148954518040806, 'rtable_modelno': -0.015142769915688964, 'rtable_price': 0.0061791431192323425, 'rtable_title': -0.0008521110423254365}",0.0,1.377506043005269,0.0,[9.999994e-01 5.992850e-07],2126-17202,landmark
30,"{'ltable_brand': 0.34418387035828957, 'ltable_category': -0.5570426823483521, 'ltable_modelno': -0.06076611293369428, 'ltable_price': 0.15188986830075457, 'ltable_title': -0.05385212952140988, 'rtable_brand': 0.2511022720894105, 'rtable_category': 0.4880760570179893, 'rtable_modelno': -0.05726436631560641, 'rtable_price': 0.019844486464215653, 'rtable_title': 0.14638148286561606}",0.0,1.3524071889696643,1.0,[0.30915704 0.690843  ],222-6546,landmark
31,"{'ltable_brand': -0.027256728687424247, 'ltable_category': -0.05494499829243324, 'ltable_modelno': -0.005879699845810537, 'ltable_price': 0.00855519907889177, 'ltable_title': 0.005132285446064834, 'rtable_brand': -0.008394851017961988, 'rtable_category': -0.06737930854393762, 'rtable_modelno': 0.021024483911317067, 'rtable_price': -0.0017744409430796703, 'rtable_title': 0.0008113395358556659}",0.0,1.4425062260124832,0.0,[9.999523e-01 4.769297e-05],1296-17892,landmark
32,"{'ltable_brand': 0.04807888706470544, 'ltable_category': -0.02217867700390181, 'ltable_modelno': 0.007752164298887018, 'ltable_price': 0.02108588146060086, 'ltable_title': 0.017137600176268218, 'rtable_brand': 0.05488994896827557, 'rtable_category': -0.0785780808218168, 'rtable_modelno': 0.0076339996772797555, 'rtable_price': -0.031160605529540787, 'rtable_title': -0.03541037949098556}",0.0,1.3271347690024413,0.0,[0.9117853  0.08821475],1365-8795,landmark
33,"{'ltable_brand': -0.012252874058449175, 'ltable_category': 0.012759925944869285, 'ltable_modelno': -0.007870134570350365, 'ltable_price': -0.03699871448777705, 'ltable_title': 0.06561925911694064, 'rtable_brand': 0.010043561454490818, 'rtable_category': 0.2020643459315163, 'rtable_modelno': 0.018794088363580527, 'rtable_price': 0.01432871982590839, 'rtable_title': -0.16444419983161881}",0.0,1.422795758000575,0.0,[0.99820113 0.00179879],934-13150,landmark
34,"{'ltable_brand': -0.004413209789821857, 'ltable_category': 0.0072167262304841315, 'ltable_modelno': -0.002987829140983484, 'ltable_price': 0.02031278202954094, 'ltable_title': 0.047285965790476656, 'rtable_brand': 0.02935918666630185, 'rtable_category': -0.057209217127303785, 'rtable_modelno': -0.004799296724369532, 'rtable_price': 0.0007852382533854428, 'rtable_title': -0.005118786610436273}",0.0,1.3452864829450846,0.0,[9.9984789e-01 1.5210568e-04],934-19677,landmark
35,"{'ltable_brand': 0.00044584419248150126, 'ltable_category': -0.0019460095960146155, 'ltable_modelno': -0.0017375570607184444, 'ltable_price': -0.0003487923182209495, 'ltable_title': 0.000151775801284377, 'rtable_brand': 0.0020736448377901167, 'rtable_category': 0.0004162025757926125, 'rtable_modelno': -0.005681139958564176, 'rtable_price': -0.003740515445698562, 'rtable_title': -0.00020819046402441711}",1.0,1.305621268984396,0.0,[9.9999809e-01 1.8602185e-06],538-17174,landmark
36,"{'ltable_brand': 0.014114572298807481, 'ltable_category': 0.02553214583695052, 'ltable_modelno': 0.0028696863028036717, 'ltable_price': 0.0024503329146284493, 'ltable_title': -0.007248767153516131, 'rtable_brand': 0.006831403554663967, 'rtable_category': -0.011934867321406816, 'rtable_modelno': 0.013961485328557682, 'rtable_price': 0.010793727992201997, 'rtable_title': -0.033911335896414936}",0.0,1.3857346259756014,0.0,[0.9942695  0.00573046],2472-16333,landmark
37,"{'ltable_brand': 0.07245008062748265, 'ltable_category': -0.12755772658394499, 'ltable_modelno': -0.01780636564451432, 'ltable_price': -0.06513830511391788, 'ltable_title': 0.06816050772046753, 'rtable_brand': -0.06452774666629682, 'rtable_category': -0.14599869159692958, 'rtable_modelno': -0.014823228991615141, 'rtable_price': 0.004913757599154727, 'rtable_title': 0.07445018082627969}",0.0,1.5911534469923936,1.0,[0.33595717 0.66404283],2290-8322,landmark
38,"{'ltable_brand': 0.25771557319428545, 'ltable_category': -0.06249794391120745, 'ltable_modelno': 0.029090403972066903, 'ltable_price': 0.13769382151618048, 'ltable_title': 0.03617223288994181, 'rtable_brand': 0.17411919816118707, 'rtable_category': -0.1927722575804966, 'rtable_modelno': -0.0695810611857373, 'rtable_price': 0.16279926371269168, 'rtable_title': -0.2550671797644083}",0.0,1.5438836149987765,0.0,[9.9999917e-01 8.0906347e-07],2149-2867,landmark
39,"{'ltable_brand': 0.006793315509637299, 'ltable_category': -0.08936781960380243, 'ltable_modelno': 0.0554773945738416, 'ltable_price': 0.0006246223554300327, 'ltable_title': 0.018488265740579466, 'rtable_brand': -0.029565902958623713, 'rtable_category': -0.05247821998732476, 'rtable_modelno': 0.030708278447101073, 'rtable_price': -0.005960630723969769, 'rtable_title': -0.04694390073104898}",0.0,1.5772122099879198,0.0,[9.9927133e-01 7.2866265e-04],41-8856,landmark
40,"{'ltable_brand': 0.06872128428102209, 'ltable_category': 0.027801629036523563, 'ltable_modelno': -0.00037911679373195894, 'ltable_price': 0.013183080319881392, 'ltable_title': 0.05204075519914672, 'rtable_brand': -0.007803787147491057, 'rtable_category': 0.03793117464605353, 'rtable_modelno': -0.10046833770803257, 'rtable_price': -0.16526821688652304, 'rtable_title': 0.17911294066429242}",0.0,1.486633756023366,0.0,[9.9997592e-01 2.4025754e-05],1559-18207,landmark
41,"{'ltable_brand': 0.08409516124058848, 'ltable_category': -0.2677621263556295, 'ltable_modelno': 0.019023014140004235, 'ltable_price': -0.09517812014717365, 'ltable_title': 0.14185915308601546, 'rtable_brand': 0.08568623410313742, 'rtable_category': -0.03288639522259535, 'rtable_modelno': 0.018982613291712754, 'rtable_price': 0.10967948561800958, 'rtable_title': -0.03331359548844832}",0.0,1.2468776550376788,0.0,[9.9997663e-01 2.3376691e-05],1845-2204,landmark
