,explanation,label,latency,match,prediction,row,type
24,"{'ltable_addr': -0.0010572543410650467, 'ltable_class': -0.0013551992374556574, 'ltable_id': -0.0010577632797385396, 'ltable_name': 0.0028226696912197423, 'rtable_addr': -0.000990648453027438, 'rtable_city': -0.00041281813145812034, 'rtable_class': -0.0006045999650390712, 'rtable_phone': -0.0012449960147546829}",0.0,3.267191868973896,0.0,[0.9729504 0.0270496],437-136,mojito-d
25,"{'ltable_class': 0.0076652263144564685, 'ltable_name': 0.005330177516462743, 'ltable_phone': 0.0030537315060801535, 'rtable_addr': 0.0024283069840783573, 'rtable_city': 0.003208414589702101, 'rtable_class': 0.00860966041261311, 'rtable_phone': 0.003983617790936977, 'rtable_res_type': 0.0040015757782336965}",0.0,3.242276070988737,0.0,[0.9131617 0.0868383],165-223,mojito-d
26,"{'ltable_addr': 0.03870748621404501, 'ltable_city': 0.0331959727547325, 'ltable_class': 0.21924874890871995, 'ltable_name': 0.017618223629933046, 'ltable_res_type': 0.016584943282544756, 'rtable_city': 0.03535798561337219, 'rtable_class': 0.14145468263216443, 'rtable_name': 0.04108622611956621, 'rtable_res_type': 0.02764429216743358}",1.0,3.2412324029719457,1.0,[0.37102914 0.62897086],37-255,mojito-d
27,"{'ltable_addr': 0.003958103137263707, 'ltable_city': 0.004164132608114814, 'ltable_class': 0.007839378171351212, 'ltable_name': 0.0055671035099622585, 'ltable_res_type': 0.0032114782474161273, 'rtable_addr': 0.003093628226323047, 'rtable_city': 0.005291067370289076, 'rtable_class': 0.00441503507514825, 'rtable_name': 0.0035443306390898527}",0.0,2.6841352520277724,0.0,[0.91837493 0.08162507],148-238,mojito-d
28,"{'ltable_addr': 0.0007444992996616822, 'ltable_class': -0.005531156841277972, 'ltable_name': 0.0003325519698844119, 'ltable_phone': 0.0008048121957275264, 'ltable_res_type': 0.0006626496182011425, 'rtable_addr': 0.00045680135025895905, 'rtable_city': 0.0008475972507642949, 'rtable_name': -0.0037282729576778692, 'rtable_phone': 0.0025416887441123566, 'rtable_res_type': 0.0006827097697131951}",0.0,2.991707148961723,0.0,[0.96719625 0.03280375],406-65,mojito-d
29,"{'ltable_addr': 0.002335544468156846, 'ltable_city': 0.0012615854159589387, 'ltable_class': 0.007524772750965676, 'ltable_id': 0.0018033417340902428, 'ltable_name': 0.0008657595315635125, 'ltable_phone': -0.004277631331025402, 'rtable_addr': 0.0036780338929223453, 'rtable_city': 0.0016376178578486134, 'rtable_name': 0.0029312742304413767, 'rtable_phone': 0.0054218870034266585, 'rtable_res_type': 0.0023000708364526207}",0.0,2.8997668609954417,0.0,[0.94560648 0.05439352],146-225,mojito-d
30,"{'ltable_addr': 0.0008335864850451542, 'ltable_city': 0.001903192948780438, 'ltable_class': -0.0030041030758024834, 'ltable_name': 0.004420967069502594, 'ltable_phone': 0.0014111715712146519, 'rtable_addr': 0.0010765914062205, 'rtable_city': 0.0013824035906087702, 'rtable_class': -0.009082085484098903, 'rtable_name': -0.003927801364441044, 'rtable_phone': 0.0022018655997345375, 'rtable_res_type': 0.001835265822815253}",0.0,2.8194790359120816,0.0,[0.96390839 0.03609161],494-193,mojito-d
31,"{'ltable_addr': 0.0010969616663235161, 'ltable_class': 0.00787934576907716, 'ltable_id': -0.005425851716677632, 'ltable_name': 0.003297646610074173, 'rtable_addr': 0.002754348288739673, 'rtable_city': -0.0072421675491401325, 'rtable_class': 0.019649879417477, 'rtable_name': -0.005061235419634883, 'rtable_phone': 0.007222668102849774}",0.0,2.997180063975975,0.0,[0.94600305 0.05399695],429-131,mojito-d
32,"{'ltable_addr': 0.03668499350346106, 'ltable_city': 0.001013746372452504, 'ltable_class': 0.13318155721766786, 'ltable_name': -0.030289670228695265, 'ltable_phone': 0.026469001715483147, 'rtable_addr': 0.00313199564537419, 'rtable_city': 0.013118159621164176, 'rtable_class': 0.1637669413184681, 'rtable_name': -0.02180897868942386, 'rtable_phone': 0.02628023551080869}",0.0,2.828263934934512,0.0,[0.66219747 0.33780253],147-33,mojito-d
33,"{'ltable_addr': 0.003773406989415079, 'ltable_city': 0.0010183130214244064, 'ltable_class': -0.01185864195042875, 'ltable_name': 0.0014271288127579481, 'ltable_phone': 0.0020006876883860657, 'rtable_addr': 0.0018003118198793393, 'rtable_class': -0.014259811145032499, 'rtable_phone': 0.0032122397741303015, 'rtable_res_type': 0.0017486870489909065}",0.0,2.99368685297668,0.0,[0.96714053 0.03285947],121-52,mojito-d
34,"{'ltable_addr': 0.0021825079374177543, 'ltable_city': 0.004043072533831117, 'ltable_class': 0.027209848210031907, 'ltable_res_type': 0.003214750277162044, 'rtable_city': 0.0033182974982536194, 'rtable_class': 0.018990981364543785, 'rtable_name': 0.007463218881002907, 'rtable_phone': 0.005272722098253099}",0.0,2.8760775310220197,0.0,[0.90187258 0.09812742],170-224,mojito-d
35,"{'ltable_city': -0.0019969038584266925, 'ltable_name': 0.00050332569174068, 'ltable_phone': -0.0009097402028435323, 'rtable_addr': 0.0020457256669736915, 'rtable_city': -0.0010869802287225146, 'rtable_class': 0.002088034888441697, 'rtable_name': 0.0009626234294743773}",0.0,3.006055421079509,0.0,[0.9682206 0.0317794],427-133,mojito-d
36,"{'ltable_addr': 0.000784129853727881, 'ltable_city': 0.0012714210221727472, 'ltable_class': -0.007491285094084509, 'ltable_name': 0.0010009664514919784, 'rtable_addr': 0.001015517409802792, 'rtable_city': 0.0023521049634622534, 'rtable_class': -0.004529705665447499, 'rtable_id': 0.0013560086748838828, 'rtable_phone': 0.004983342717334825, 'rtable_res_type': 0.002744480321669088}",0.0,2.8389975319150835,0.0,[0.95653186 0.04346814],326-278,mojito-d
37,"{'ltable_addr': 0.02526032527116419, 'ltable_city': 0.02575448290714332, 'ltable_class': 0.1933753814025357, 'ltable_id': 0.022468511211887462, 'ltable_name': 0.006244118893400047, 'ltable_phone': 0.008442978810837538, 'ltable_res_type': 0.024664546948995766, 'rtable_class': 0.17129905829550057, 'rtable_name': 0.027347046963467}",0.0,2.933491023024544,0.0,[0.5894556 0.4105444],451-126,mojito-d
