,explanation,label,latency,match,prediction,row,type
25,"{'ltable_authors': -5.644348643408218e-06, 'ltable_id': -4.5932940881853015e-06, 'ltable_year': -7.412035067487477e-06, 'rtable_authors': -7.491390965232509e-06, 'rtable_id': -1.3423589224304817e-05, 'rtable_title': -9.26861766253852e-06}",0.0,0.5796366510330699,0.0,[1.0000000e+00 1.3713551e-12],1435-59475,mojito-d
26,"{'ltable_title': 0.04131069084920333, 'rtable_title': 0.013146752550417575, 'rtable_venue': 0.05294932952318596}",0.0,0.7657616089563817,0.0,[1.000000e+00 7.906908e-09],800-29677,mojito-d
27,"{'ltable_authors': -0.0001364785120430211, 'ltable_id': -8.647743584983286e-05, 'ltable_title': -0.00020173068679266702, 'rtable_authors': -0.00020242415760356126, 'rtable_title': 0.00030032536214400515, 'rtable_venue': 7.915961145019689e-05}",0.0,0.5690854000276886,0.0,[1.0000000e+00 1.6484541e-11],806-6887,mojito-d
28,"{'ltable_title': 0.012457575636715285, 'rtable_title': -0.017249225755640467}",0.0,0.5443084090366028,0.0,[9.9997556e-01 2.4465520e-05],925-52718,mojito-d
29,"{'ltable_id': 5.440035337867822e-05, 'ltable_title': -5.5205174707642576e-05, 'ltable_year': 4.957711979746005e-05, 'rtable_authors': 5.02382407071293e-05, 'rtable_id': 9.838915457738893e-05, 'rtable_title': 1.7353116591931274e-05}",0.0,0.6264927390147932,0.0,[9.9998128e-01 1.8701316e-05],1856-43531,mojito-d
30,"{'ltable_id': 0.1745127715620355, 'ltable_title': 0.08754555965139674, 'rtable_id': 0.07355794791547106, 'rtable_title': 0.10266391479173892, 'rtable_venue': 0.12383439977771443}",0.0,0.5847232170053758,1.0,[0.00260965 0.99739033],74-40649,mojito-d
31,"{'ltable_authors': -0.00020195715878086224, 'ltable_id': -7.922870620611267e-05, 'ltable_title': -0.00013729004199780935, 'rtable_authors': -3.4420258535671705e-05, 'rtable_title': -0.00017556240078088004}",0.0,0.6441024959785864,0.0,[1.000000e+00 1.083141e-10],2538-15659,mojito-d
32,"{'ltable_title': -2.1786438085012807e-05, 'rtable_id': 0.00011199874786145575, 'rtable_title': -5.511362430603509e-05, 'rtable_venue': 3.605951922844103e-05}",0.0,0.5759279850171879,0.0,[1.0000000e+00 1.4677441e-14],19-6261,mojito-d
33,"{'ltable_authors': 0.02245121217588887, 'ltable_title': -0.03997251680607929, 'rtable_authors': 0.053354474744586364, 'rtable_title': -0.02172349473557742}",0.0,0.602493398997467,0.0,[9.9999988e-01 1.1627218e-07],1391-10963,mojito-d
34,"{'ltable_title': -0.016158529265950537, 'ltable_year': -0.06582167345706315, 'rtable_authors': 0.010530449828354807, 'rtable_title': 0.06004798395586891}",0.0,0.5726887590135448,0.0,[1.0000000e+00 1.0504403e-08],2113-4298,mojito-d
35,"{'ltable_authors': -0.002951686148317235, 'ltable_id': -0.012667359924221456, 'rtable_id': -0.013541510624308521, 'rtable_title': -0.00795917961749194, 'rtable_venue': 0.027474923819614555}",0.0,0.582394270983059,0.0,[1.000000e+00 4.990397e-11],997-53122,mojito-d
36,"{'ltable_authors': 0.002159015450625213, 'ltable_id': -0.006261382313087267, 'ltable_title': -0.0019342183123746569, 'rtable_title': -0.000608285413229624, 'rtable_venue': -0.005268741302219598}",0.0,0.5456188709940761,0.0,[1.0000000e+00 1.3520404e-11],667-8795,mojito-d
37,"{'ltable_authors': -0.0003988091409068975, 'ltable_id': 0.0009166865126622368, 'rtable_title': 0.00040002300363302173, 'rtable_venue': -0.0004594766434716569}",0.0,0.7317095180042088,0.0,[9.999999e-01 6.694248e-08],2076-38242,mojito-d
38,"{'ltable_id': -0.00011434162525018822, 'ltable_title': 3.603459080594958e-05, 'ltable_venue': -9.563125930452457e-05, 'rtable_title': -0.0002443347834501944, 'rtable_venue': -0.00011712940160363919}",0.0,0.5180637249723077,0.0,[1.0000000e+00 1.9611306e-11],425-50887,mojito-d
39,"{'ltable_id': -0.004779041284253248, 'ltable_title': -0.005929756935740783, 'rtable_id': -0.005386060613803476, 'rtable_title': -0.004617181498650577}",0.0,0.5918876319774427,0.0,[1.000000e+00 4.853877e-13],1487-16499,mojito-d
40,"{'ltable_title': 0.005919351959275607, 'rtable_authors': -0.06308241385028189, 'rtable_title': 0.10599210848663443}",1.0,0.5846460839966312,0.0,[1.000000e+00 4.392155e-08],846-53598,mojito-d
41,"{'ltable_authors': -0.0011501483174841092, 'ltable_title': 0.03143091627551542, 'ltable_venue': 0.022071213873474535, 'rtable_title': 0.03596372932424539, 'rtable_venue': -0.02407138769465159}",0.0,0.5644959809724241,0.0,[9.9999619e-01 3.7815942e-06],1785-42348,mojito-d
42,"{'ltable_title': -0.016081051746942018, 'ltable_year': 0.04727137683598779, 'rtable_title': -0.003885357523109979}",0.0,0.5600554019911215,0.0,[9.9999833e-01 1.6535871e-06],1357-50278,mojito-d
43,"{'ltable_authors': -6.061242516860463e-06, 'ltable_title': -4.0414585270934576e-06, 'ltable_venue': -4.696381456556631e-06, 'rtable_authors': -4.135865311858055e-06, 'rtable_title': -5.758669278355693e-06}",0.0,0.665703836013563,0.0,[9.9998593e-01 1.4045253e-05],1640-55264,mojito-d
44,"{'ltable_authors': -0.0031756785390054483, 'ltable_id': -0.0014522087508502689, 'ltable_title': 0.0017946000387956244, 'rtable_authors': -0.00023893239302438902, 'rtable_id': -0.00103820057393577, 'rtable_title': -0.0017125477421807533}",0.0,0.5446413509780541,0.0,[1.0000000e+00 5.8043962e-11],2213-26608,mojito-d
45,"{'ltable_authors': 0.009595205494695568, 'ltable_title': -0.0005348871707474925, 'ltable_venue': -0.0033481023608690173, 'rtable_title': -0.0009557781495819788, 'rtable_venue': -0.004467498657016225}",0.0,0.6169489159947261,0.0,[1.0000000e+00 1.1219033e-11],2388-27440,mojito-d
46,"{'ltable_id': -3.171966559010875e-05, 'ltable_title': -2.2114299278451212e-05, 'rtable_authors': -2.8267006057883997e-05, 'rtable_id': -4.1471857180217373e-05, 'rtable_title': -3.3855448499642834e-05}",0.0,0.5629012110293843,0.0,[9.9999869e-01 1.3018878e-06],2510-18329,mojito-d
47,"{'ltable_id': -0.0006802559810884934, 'ltable_title': -0.00031960949689675437, 'rtable_authors': -0.0011577251694371593, 'rtable_id': -0.0025720904980532874, 'rtable_title': -3.1870363800920614e-05}",0.0,0.5245083289919421,0.0,[0.9976572  0.00234284],479-14191,mojito-d
48,"{'ltable_authors': 0.04043226784534213, 'ltable_title': 0.11631403856462097, 'rtable_authors': 0.08942878489158756, 'rtable_title': 0.07552125278708474, 'rtable_venue': 0.08638524684399115}",1.0,0.7437985599972308,1.0,[0.388459 0.611541],670-2835,mojito-d
