,explanation,label,latency,match,prediction,row,type
19,"{'ltable_id': 0.0796931193489349, 'ltable_price': -0.0033956946183239453, 'ltable_title': -0.03233093987259368, 'rtable_price': -0.006213647920716152, 'rtable_title': -0.04192791352191343}",0.0,0.5665644769906066,0.0,[1.0000000e+00 4.9520405e-12],225-2837,mojito-d
20,"{'ltable_id': 0.1394729791685891, 'ltable_manufacturer': -0.1801180665156086, 'ltable_title': 0.015962491298501635, 'rtable_id': 0.08411078343156043, 'rtable_title': -0.07607756820150607}",0.0,0.5775806119927438,0.0,[0.9985903  0.00140969],597-242,mojito-d
21,"{'ltable_id': 0.25103979762241335, 'ltable_manufacturer': -0.08450705221317512, 'ltable_title': 0.06263836721709212, 'rtable_price': 0.09869156273173559, 'rtable_title': 0.06526019913842167}",0.0,0.5948892239975976,1.0,[6.0676626e-07 9.9999940e-01],661-946,mojito-d
22,"{'ltable_id': 0.11108962994650681, 'ltable_manufacturer': 0.13589641588948115, 'ltable_price': 0.12245116495152328, 'ltable_title': 0.06043310318909093, 'rtable_manufacturer': 0.05157874254758445, 'rtable_price': 0.07043566808571372, 'rtable_title': 0.11359718113665469}",0.0,0.5623424610093934,0.0,[9.9975771e-01 2.4227117e-04],705-2054,mojito-d
23,"{'ltable_manufacturer': -0.19251516332641053, 'ltable_price': 0.060568999688242205, 'ltable_title': 0.08301136388954078, 'rtable_id': -0.15454197409165277, 'rtable_price': -0.10442266130575013, 'rtable_title': 0.14251730718010794}",1.0,0.6085996539914049,1.0,[1.6147095e-04 9.9983847e-01],1191-567,mojito-d
24,"{'ltable_id': 0.04581985638331551, 'ltable_manufacturer': -0.08465833092834618, 'ltable_price': -0.001137683785993309, 'ltable_title': -0.002520892022055862, 'rtable_id': -0.056931809806106196, 'rtable_title': 0.028392344050807015}",0.0,0.5981358389981324,1.0,[0.20080984 0.7991902 ],606-1485,mojito-d
25,"{'ltable_id': 0.21404862579226955, 'ltable_manufacturer': -0.4240342483661296, 'ltable_price': 0.07052670633295595, 'ltable_title': -0.055526014524152484, 'rtable_id': 0.14811388162871877, 'rtable_title': -0.003836555835147991}",1.0,0.5809033179975813,0.0,[0.9600186  0.03998144],1030-2320,mojito-d
26,"{'ltable_id': -0.06027806362065668, 'ltable_price': 0.07642487295675622, 'ltable_title': -0.03768732168657066, 'rtable_id': 0.02497022488929496, 'rtable_manufacturer': -0.1473470382664046, 'rtable_price': 0.08864894775077282, 'rtable_title': -0.010917198850815501}",0.0,0.6161910160008119,0.0,[1.0000000e+00 2.9396785e-08],1105-783,mojito-d
27,"{'ltable_manufacturer': 0.057042356093119, 'ltable_price': 0.05355467939468747, 'ltable_title': 0.0009209815585317421, 'rtable_manufacturer': -0.07763900636181838, 'rtable_price': 0.05692747990203529, 'rtable_title': -0.023097946066131744}",0.0,0.580991859009373,0.0,[9.999999e-01 8.923106e-08],1225-2383,mojito-d
28,"{'ltable_manufacturer': -0.21414467766695963, 'ltable_price': -0.11307869951703209, 'ltable_title': 0.12634401915548213, 'rtable_price': -0.11653654511460594, 'rtable_title': 0.1499393042508454}",1.0,0.6090134580008453,1.0,[1.4484226e-06 9.9999857e-01],536-750,mojito-d
29,"{'ltable_id': 0.2890849203641367, 'ltable_manufacturer': -0.22279416235527494, 'ltable_title': 0.010318222268059786, 'rtable_id': 0.17275525404657752, 'rtable_price': 0.07930173791319395, 'rtable_title': 0.11261954174072145}",0.0,0.6067201630066847,1.0,[9.830235e-06 9.999902e-01],375-532,mojito-d
30,"{'ltable_manufacturer': -0.06859497177393875, 'ltable_price': 0.05791065786575533, 'ltable_title': -0.015476050075828944, 'rtable_price': 0.04870802442289721, 'rtable_title': -0.0018063617670727198}",0.0,0.7014184069994371,0.0,[9.9999988e-01 6.6248944e-08],1022-2865,mojito-d
31,"{'ltable_id': -0.02581186449368455, 'ltable_manufacturer': -0.033323322713688784, 'ltable_title': -0.018615170695731632, 'rtable_title': -0.02124266270356263}",0.0,0.5541155890095979,0.0,[1.0000000e+00 3.3848414e-11],781-3199,mojito-d
32,"{'ltable_id': 0.07611081892800953, 'ltable_title': 0.07935836156915972, 'rtable_price': -0.15497892198808835, 'rtable_title': 0.03265802960460002}",0.0,0.6081064500031061,1.0,[0.01725686 0.98274314],93-3160,mojito-d
33,"{'ltable_id': -0.05236384485900504, 'ltable_price': -0.09128149976736569, 'ltable_title': 0.031851222901298895, 'rtable_price': 0.05876980940555337, 'rtable_title': 0.005147108797093468}",0.0,0.5903475359955337,0.0,[9.9998951e-01 1.0452325e-05],578-2195,mojito-d
34,"{'ltable_id': 0.08337914223409758, 'ltable_manufacturer': -0.021030206492954694, 'ltable_price': 0.2258316113885151, 'ltable_title': 0.08493105568722645, 'rtable_id': 0.0594521937518944, 'rtable_price': 0.11589084678422916, 'rtable_title': 0.08601662052810612}",1.0,0.5783202000020538,1.0,[3.456573e-04 9.996543e-01],276-3022,mojito-d
35,"{'ltable_id': 0.17165174516142348, 'ltable_manufacturer': -0.0021780370625842003, 'ltable_title': -0.25019812070902, 'rtable_title': 0.006585302652098923}",0.0,0.608500105998246,1.0,[2.7087194e-04 9.9972910e-01],646-836,mojito-d
36,"{'ltable_id': 0.01167644836154119, 'ltable_manufacturer': 0.01954739496371475, 'ltable_title': -0.005980492446861096, 'rtable_price': -0.0004734226158265939, 'rtable_title': -0.015359248326067734}",0.0,0.5673173510003835,0.0,[1.0000000e+00 1.1564324e-08],511-2821,mojito-d
37,"{'ltable_id': -0.0034812173041072116, 'ltable_title': -0.00786457502544284, 'rtable_id': 0.02604937252495825, 'rtable_price': -0.017269009044951007, 'rtable_title': -0.0016994610096063365}",0.0,0.595254981002654,0.0,[9.9999905e-01 9.8889632e-07],490-1514,mojito-d
38,"{'ltable_id': -0.004553846153100608, 'ltable_price': -0.006500977165036147, 'ltable_title': -0.0005101915436348019, 'rtable_id': 0.0052345965813438075, 'rtable_price': 0.0030453484371989717, 'rtable_title': -0.005389865000951173}",0.0,0.5748680210090242,0.0,[1.0000000e+00 3.1958742e-09],587-1001,mojito-d
39,"{'ltable_manufacturer': 0.03512009586902346, 'ltable_price': -0.07566752729849482, 'ltable_title': 0.023445641605570392, 'rtable_price': 0.07210651513015454, 'rtable_title': -0.04995563560439658}",0.0,0.5690149159927387,0.0,[9.9999893e-01 1.0931979e-06],1109-2852,mojito-d
40,"{'ltable_id': -0.17323871670178653, 'ltable_manufacturer': -0.05654545875929204, 'ltable_price': -0.05394055850853016, 'ltable_title': 0.08266445933552571, 'rtable_id': 0.08291501347124365, 'rtable_price': 0.0927751621195006, 'rtable_title': -0.005393094072246955}",0.0,0.5872254950081697,0.0,[9.9999976e-01 2.0670232e-07],799-1592,mojito-d
41,"{'ltable_id': 0.07804053956100032, 'ltable_title': -0.1330859216580505, 'rtable_id': 0.18701724136102402, 'rtable_manufacturer': 0.1119756470671702, 'rtable_title': 0.049175667169800354}",1.0,0.5937973889958812,1.0,[4.8882134e-06 9.9999511e-01],1269-1433,mojito-d
42,"{'ltable_id': -0.03418408450577851, 'ltable_manufacturer': -0.02545444981597783, 'ltable_title': 0.011214248960446904, 'rtable_title': -0.013060917230510564}",0.0,0.6288613799988525,0.0,[9.9978381e-01 2.1619828e-04],1258-2490,mojito-d
43,"{'ltable_id': 0.2886631861014628, 'ltable_manufacturer': -0.05039734336791118, 'ltable_price': -0.0891136594123425, 'ltable_title': 0.09654672374231187, 'rtable_id': 0.2949004451454811, 'rtable_title': 0.06145635949455586}",0.0,0.5833677129994612,1.0,[0.00147145 0.9985285 ],553-897,mojito-d
44,"{'ltable_id': 0.12642616368275664, 'ltable_manufacturer': -0.09479648998778722, 'ltable_title': -0.04902159929984288, 'rtable_id': 0.11935647723202687, 'rtable_title': -0.01534872018223754}",0.0,0.5593514869979117,0.0,[9.9990642e-01 9.3525974e-05],539-1311,mojito-d
45,"{'ltable_id': -0.04183435730079872, 'ltable_manufacturer': -0.03384608552440698, 'ltable_price': -0.014483310915604362, 'ltable_title': 0.012982355217531417, 'rtable_id': 0.04769651317616388, 'rtable_title': -0.014812233537740898}",0.0,0.5908173149946379,0.0,[0.9988882  0.00111186],897-3017,mojito-d
46,"{'ltable_id': 0.06650536934437176, 'ltable_manufacturer': 0.04491213917588592, 'ltable_price': 0.1199814835410068, 'ltable_title': 0.07048840295741446, 'rtable_id': 0.0735304282815398, 'rtable_price': 0.3344059422782479, 'rtable_title': 0.1274434331800194}",1.0,0.5685539949918166,1.0,[0.39370745 0.60629255],22-1435,mojito-d
47,"{'ltable_id': -0.22740909503941706, 'ltable_manufacturer': 0.037923457265198336, 'ltable_price': -0.07347477250600254, 'ltable_title': -0.0068679947930753975, 'rtable_price': -0.06716928664252296, 'rtable_title': 0.03964731634502387}",0.0,0.5931640569906449,0.0,[9.9998093e-01 1.9025181e-05],997-1599,mojito-d
48,"{'ltable_id': 0.3171583077111149, 'ltable_manufacturer': -0.04423136513754966, 'ltable_title': -0.018038408374239576, 'rtable_id': 0.21678921159967685, 'rtable_price': 0.29437833295749916, 'rtable_title': -0.03345827200737859}",0.0,0.594142179004848,1.0,[0.2943628 0.7056372],348-239,mojito-d
49,"{'ltable_price': 0.14330095337415916, 'ltable_title': 0.015486279068345368, 'rtable_id': 0.14328591059603352, 'rtable_price': 0.27458796518484335, 'rtable_title': 0.1118124581628113}",0.0,0.5962204619863769,1.0,[0.06904444 0.9309556 ],112-3119,mojito-d
