,explanation,label,latency,match,prediction,row,type
10,"{'ltable_authors': 0.4984297090619132, 'ltable_title': 0.4016951224757272, 'ltable_venue': -0.040156674986906116, 'ltable_year': 0.014523813797530602, 'rtable_authors': 2.278272658265694, 'rtable_title': -0.5553975207904231, 'rtable_venue': -0.1518296982024663, 'rtable_year': 0.04132778475291842}",1.0,1.94622643297771,1.0,[0.00118801 0.99881196],1683-1341,landmark
11,"{'ltable_authors': 0.0032987600997743324, 'ltable_title': -0.003948451363177831, 'ltable_venue': -0.003929035056405176, 'ltable_year': -0.002776913150161546, 'rtable_authors': 0.008632690752743219, 'rtable_title': 0.0014061494605241828, 'rtable_venue': 0.00035662327070726973, 'rtable_year': 0.001503303180655152}",0.0,1.5815369780175388,0.0,[9.9999952e-01 4.2378468e-07],314-1074,landmark
12,"{'ltable_authors': -5.47093810994861e-07, 'ltable_title': 2.9136717328710744e-07, 'ltable_venue': 1.5473674387082375e-06, 'ltable_year': -5.720356242722641e-07, 'rtable_authors': -3.976110226443568e-06, 'rtable_title': 1.7978470514278292e-06, 'rtable_venue': -1.6564322361118365e-06, 'rtable_year': -2.3504909121149154e-07}",0.0,1.907917278003879,0.0,[0.99835783 0.0016422 ],1576-262,landmark
13,"{'ltable_authors': 0.3844959092726694, 'ltable_title': -0.22660617017884252, 'ltable_venue': -0.01607017277378622, 'ltable_year': -0.01308897370445241, 'rtable_authors': 1.4568567224161304, 'rtable_title': -0.48578356152743174, 'rtable_venue': -0.0788084215318414, 'rtable_year': -0.08568806631165593}",1.0,2.0778985759825446,1.0,[0.06025979 0.93974024],1157-2244,landmark
14,"{'ltable_authors': 0.8693347739867525, 'ltable_title': 0.04263887330714557, 'ltable_venue': -0.11277212906428273, 'ltable_year': -0.03802360146381127, 'rtable_authors': 1.1066101259715835, 'rtable_title': 0.7549014223888918, 'rtable_venue': -0.06934567650768579, 'rtable_year': 0.03953018199169435}",1.0,1.685867475986015,1.0,[0.0907488 0.9092512],1538-873,landmark
15,"{'ltable_authors': -0.0576892292189218, 'ltable_title': -0.014394525865600808, 'ltable_venue': 0.03234130862210343, 'ltable_year': 0.004428245842123349, 'rtable_authors': 0.04035957525358298, 'rtable_title': -0.04843824514007732, 'rtable_venue': 0.0608638671500049, 'rtable_year': 0.004730490683123223}",0.0,1.6215368920238689,0.0,[1.0000000e+00 1.9946773e-09],2387-1629,landmark
16,"{'ltable_authors': -1.1813171009791095, 'ltable_title': 0.09866308402374721, 'ltable_venue': -0.004134277922030635, 'ltable_year': 0.29250597095683234, 'rtable_authors': 0.7690920714216808, 'rtable_title': -0.5929930105046993, 'rtable_venue': -0.17350279733306262, 'rtable_year': -0.07418715305027701}",0.0,1.5747831820044667,0.0,[0.8841362 0.1158638],1546-819,landmark
17,"{'ltable_authors': -0.34303045913710856, 'ltable_title': 0.4619402501432317, 'ltable_venue': 0.029153035447813933, 'ltable_year': -0.09611176823172093, 'rtable_authors': -0.012158580518859385, 'rtable_title': 0.3996639569800305, 'rtable_venue': 0.09944577965009946, 'rtable_year': 0.14511557769566136}",0.0,1.6845188940060325,0.0,[9.9905330e-01 9.4675185e-04],1247-807,landmark
18,"{'ltable_authors': 0.0004558634040107192, 'ltable_title': 0.007120649494401163, 'ltable_venue': 6.784857266331414e-05, 'ltable_year': 0.0023194870624690333, 'rtable_authors': -0.016283374574706553, 'rtable_title': 0.00029593383979895706, 'rtable_venue': 0.004394397407404807, 'rtable_year': -0.006772988661517087}",0.0,1.714332256000489,0.0,[0.9848029  0.01519713],1239-1647,landmark
19,"{'ltable_authors': -0.3029969427080848, 'ltable_title': 0.1314792432547103, 'ltable_venue': 0.1129256363629252, 'ltable_year': 0.08287605283196003, 'rtable_authors': -0.3493033773543265, 'rtable_title': 0.25307088328384236, 'rtable_venue': 0.032513082504103154, 'rtable_year': 0.02414937070455089}",0.0,1.2816413990221918,0.0,[0.9977259  0.00227405],2508-2129,landmark
20,"{'ltable_authors': -0.0029278173384091307, 'ltable_title': 0.0054949938735638845, 'ltable_venue': 0.002282970588898942, 'ltable_year': 0.002033090739265905, 'rtable_authors': 0.0008583158222737099, 'rtable_title': -0.006296169701134969, 'rtable_venue': -0.004674040728173536, 'rtable_year': 0.0019985928241282734}",0.0,1.5389671829761937,0.0,[0.99885774 0.00114227],267-1787,landmark
21,"{'ltable_authors': 0.4587632093530895, 'ltable_title': 0.31414107106403016, 'ltable_venue': 0.2535859419873147, 'ltable_year': 0.08448533834953717, 'rtable_authors': 0.8116101138486386, 'rtable_title': 0.2062199051901345, 'rtable_venue': 0.29644715212411965, 'rtable_year': 0.08764465748647637}",1.0,1.7621536719962023,1.0,[1.3138356e-05 9.9998689e-01],1185-1880,landmark
22,"{'ltable_authors': -1.1276274973052939e-07, 'ltable_title': -6.285759756127779e-08, 'ltable_venue': 8.022137515004704e-08, 'ltable_year': -3.82353594633117e-08, 'rtable_authors': -2.5586047383767433e-07, 'rtable_title': 1.627714143312197e-07, 'rtable_venue': -7.64137816277829e-08, 'rtable_year': -6.525775698303822e-08}",0.0,1.7111819600104354,0.0,[9.9998724e-01 1.2738435e-05],2123-1667,landmark
23,"{'ltable_authors': 0.3377134567626324, 'ltable_title': 1.3737658928670515, 'ltable_venue': 0.0445417840869591, 'ltable_year': 0.21658461842276772, 'rtable_authors': 0.09287807810450958, 'rtable_title': -0.17735117100650097, 'rtable_venue': 0.1571914315569994, 'rtable_year': 0.04258608052862525}",1.0,1.6513548259972595,1.0,[2.0231398e-04 9.9979776e-01],300-1742,landmark
24,"{'ltable_authors': 0.4799382455073276, 'ltable_title': 0.40070202986029, 'ltable_venue': -0.10998255329638519, 'ltable_year': -0.1860884262162687, 'rtable_authors': 0.6348342206887629, 'rtable_title': 0.7643759117483413, 'rtable_venue': -0.6516516446249173, 'rtable_year': 0.010213309888842542}",1.0,1.4306366090313531,1.0,[0.00168304 0.998317  ],1972-778,landmark
25,"{'ltable_authors': 0.014256165940516229, 'ltable_title': 0.015271476217578236, 'ltable_venue': -0.006806912167157523, 'ltable_year': -0.004537885703800065, 'rtable_authors': -0.02593481426160212, 'rtable_title': -0.011528660459914514, 'rtable_venue': -0.050677614999005416, 'rtable_year': -0.010587674750589048}",0.0,1.6201062920154072,1.0,[4.9010589e-04 9.9950993e-01],1034-1046,landmark
26,"{'ltable_authors': 0.40586688614242905, 'ltable_title': 0.189974160644088, 'ltable_venue': -0.058426667985510564, 'ltable_year': -0.04390203540533965, 'rtable_authors': 0.6567973733106593, 'rtable_title': -0.4141111811674023, 'rtable_venue': -0.42455915951266, 'rtable_year': 0.11989876968731354}",0.0,1.6668652950320393,0.0,[9.9990535e-01 9.4687544e-05],1009-835,landmark
27,"{'ltable_authors': 0.5186679917677947, 'ltable_title': 0.967519235754235, 'ltable_venue': 0.05543386567391222, 'ltable_year': 0.0578883726606208, 'rtable_authors': 0.8270883397478048, 'rtable_title': -0.014059436887616556, 'rtable_venue': 0.1916204841889179, 'rtable_year': 0.05009310998276521}",1.0,1.8621305099804886,0.0,[0.9463507 0.0536493],469-1531,landmark
28,"{'ltable_authors': -0.03356489187426148, 'ltable_title': 0.04062455720442715, 'ltable_venue': 0.0017971483371064668, 'ltable_year': 0.0046655698407415454, 'rtable_authors': 0.007220670623271872, 'rtable_title': -0.01021271280881611, 'rtable_venue': -0.03296296043403206, 'rtable_year': 0.0023776692953971553}",0.0,1.9976487430394627,0.0,[9.9999774e-01 2.2825582e-06],746-48,landmark
29,"{'ltable_authors': 0.04014720586542478, 'ltable_title': 0.00656361035210573, 'ltable_venue': -0.03128062549043886, 'ltable_year': 0.000596772978283395, 'rtable_authors': 0.01225224591659058, 'rtable_title': 0.023588087887916345, 'rtable_venue': -0.006621164838202926, 'rtable_year': -0.0015406409497006755}",1.0,1.4350461940048262,1.0,[0.00169879 0.9983012 ],1681-531,landmark
30,"{'ltable_authors': -0.005260808947859677, 'ltable_title': -0.006323128370835587, 'ltable_venue': 0.0013621193456221136, 'ltable_year': -0.0008269388643530867, 'rtable_authors': 0.011609916133832434, 'rtable_title': -0.00370367184704788, 'rtable_venue': 0.004410512840381521, 'rtable_year': 0.0010080104881018332}",0.0,1.8841664590290748,0.0,[0.9890655  0.01093442],2315-400,landmark
31,"{'ltable_authors': -0.04295656043767827, 'ltable_title': 0.039983314509729403, 'ltable_venue': 0.017579574413995346, 'ltable_year': 0.0072741694599622545, 'rtable_authors': -0.0224184694287259, 'rtable_title': -0.016337227033384475, 'rtable_venue': 0.0016589075683984935, 'rtable_year': 0.00731715622585301}",0.0,1.7224586710217409,0.0,[0.8188253 0.1811747],343-704,landmark
32,"{'ltable_authors': 0.15005436072247763, 'ltable_title': 0.9346986386484761, 'ltable_venue': -0.38197305029295353, 'ltable_year': -0.18570713720817383, 'rtable_authors': 0.4982910200465109, 'rtable_title': 1.1322595703342124, 'rtable_venue': -0.1916672068109807, 'rtable_year': -0.05030430354882263}",1.0,1.440748940978665,1.0,[1.8490811e-05 9.9998152e-01],287-1915,landmark
33,"{'ltable_authors': 0.01792355484380589, 'ltable_title': 0.017212672301191244, 'ltable_venue': -0.020709920125287187, 'ltable_year': -0.009620540782447578, 'rtable_authors': 0.007648270458593108, 'rtable_title': -0.020226364007094638, 'rtable_venue': 0.013038348365344956, 'rtable_year': 0.0004475309946965879}",0.0,1.6457172859809361,1.0,[0.13168299 0.86831695],2404-1579,landmark
34,"{'ltable_authors': -0.24088610599763227, 'ltable_title': 0.005566156847896297, 'ltable_venue': 0.04982048315803328, 'ltable_year': 0.021545909498345867, 'rtable_authors': 0.14883728833608814, 'rtable_title': 0.05068141417381014, 'rtable_venue': 0.04106460869237126, 'rtable_year': -0.04714945697000249}",0.0,1.8294146279804409,0.0,[0.99805164 0.0019484 ],1086-1216,landmark
35,"{'ltable_authors': -1.5016230636637514e-05, 'ltable_title': 3.052231577947538e-05, 'ltable_venue': 1.706782402243554e-05, 'ltable_year': 1.871287654552599e-05, 'rtable_authors': -9.538435075033899e-05, 'rtable_title': -2.3044820116852377e-05, 'rtable_venue': 1.3211989805248107e-05, 'rtable_year': -3.677534435728323e-06}",0.0,1.9109659289824776,0.0,[9.9996388e-01 3.6073547e-05],727-306,landmark
36,"{'ltable_authors': -0.029652289902503556, 'ltable_title': 0.0403401675144183, 'ltable_venue': -0.019457614102844863, 'ltable_year': 0.019948663157227015, 'rtable_authors': -0.0031661206103170323, 'rtable_title': -0.0750357288414056, 'rtable_venue': 0.037463929955566626, 'rtable_year': 0.00814773709323626}",0.0,1.9935881729470566,0.0,[9.999995e-01 4.847062e-07],198-445,landmark
37,"{'ltable_authors': -7.881629405402543e-08, 'ltable_title': 4.653531970544457e-08, 'ltable_venue': 3.244953778472802e-09, 'ltable_year': 9.273282735743613e-09, 'rtable_authors': 1.0752811442700058e-10, 'rtable_title': -6.694638374456382e-10, 'rtable_venue': -1.1142028302719626e-08, 'rtable_year': -9.45645667151407e-12}",0.0,1.7857166579924524,0.0,[0.97208834 0.02791173],290-942,landmark
38,"{'ltable_authors': 0.6862400399227969, 'ltable_title': 1.0856032425839037, 'ltable_venue': 0.07838011828108615, 'ltable_year': -0.055024572835288096, 'rtable_authors': 1.0280987138761761, 'rtable_title': -0.8762314297334046, 'rtable_venue': -0.28306393815822617, 'rtable_year': 0.21066375643608776}",1.0,2.021775780012831,1.0,[4.5066254e-04 9.9954933e-01],1684-1381,landmark
39,"{'ltable_authors': 0.05280345880564861, 'ltable_title': -0.010324761637625393, 'ltable_venue': -0.025695731492015005, 'ltable_year': -0.0762132647742221, 'rtable_authors': -0.10954976455067988, 'rtable_title': 0.07569468007251533, 'rtable_venue': 0.0018528570575184553, 'rtable_year': 0.04321980253604022}",0.0,1.6915156110189855,0.0,[9.9986482e-01 1.3520378e-04],1310-1313,landmark
40,"{'ltable_authors': 0.2881126739120519, 'ltable_title': 0.34522208955217254, 'ltable_venue': 0.26080572633157884, 'ltable_year': 0.2761060408262988, 'rtable_authors': 0.2205593851617231, 'rtable_title': -0.4762416327371519, 'rtable_venue': -0.48123493822732777, 'rtable_year': -0.04032540102381545}",1.0,1.6816973030217923,1.0,[0.03212113 0.9678789 ],1613-2015,landmark
41,"{'ltable_authors': -0.015448077244035126, 'ltable_title': 0.0014328715161915286, 'ltable_venue': 0.008850428473413737, 'ltable_year': 0.007283701944370497, 'rtable_authors': -0.035435654241604886, 'rtable_title': 0.0023844712143472296, 'rtable_venue': 0.01648267805245776, 'rtable_year': 0.0029324486757036157}",0.0,1.5358515589614399,0.0,[1.0000000e+00 1.9339974e-09],1119-1114,landmark
42,"{'ltable_authors': 0.21750197455567435, 'ltable_title': 1.6836490886473758, 'ltable_venue': -0.034036706629490605, 'ltable_year': 0.07825520188691301, 'rtable_authors': 0.2728426703259665, 'rtable_title': -0.5801593523555347, 'rtable_venue': -0.5515394898753894, 'rtable_year': -0.005779812255916804}",1.0,1.5972435909789056,1.0,[1.6983131e-06 9.9999833e-01],1221-1616,landmark
43,"{'ltable_authors': -0.29967331606717734, 'ltable_title': 0.37828150829738166, 'ltable_venue': 0.010815554526239531, 'ltable_year': 0.0209948281416137, 'rtable_authors': -0.056462879800651275, 'rtable_title': -0.17968944434514553, 'rtable_venue': 0.047381012264990335, 'rtable_year': 0.06464103448763717}",0.0,1.6944486169959418,0.0,[0.99884784 0.00115215],470-2126,landmark
44,"{'ltable_authors': 0.5723724175137795, 'ltable_title': 0.48062799560238206, 'ltable_venue': 0.13582044841318275, 'ltable_year': 0.0028052555784261538, 'rtable_authors': 0.7383980650932507, 'rtable_title': 0.38525763899783394, 'rtable_venue': -0.5540791594877849, 'rtable_year': 0.027936858829850645}",1.0,1.4604795270133764,1.0,[2.945783e-04 9.997054e-01],1841-397,landmark
45,"{'ltable_authors': -0.05597175943330946, 'ltable_title': 0.049540377854553674, 'ltable_venue': 0.011491134604455677, 'ltable_year': 0.01699212530059202, 'rtable_authors': -0.07146473861576041, 'rtable_title': 0.04393665043588688, 'rtable_venue': 0.01833529146298958, 'rtable_year': -0.010682410163351036}",0.0,1.6499283469747752,0.0,[0.9961532  0.00384676],805-1666,landmark
46,"{'ltable_authors': -0.011558168688004737, 'ltable_title': 0.0022450031022832025, 'ltable_venue': 0.00149441098986862, 'ltable_year': 0.0012992621427387904, 'rtable_authors': 0.0037527944934847104, 'rtable_title': 0.00021673240239160232, 'rtable_venue': -0.00013252317914375783, 'rtable_year': 0.001185104013364222}",0.0,1.6774320270051248,0.0,[9.9976069e-01 2.3927084e-04],256-1031,landmark
47,"{'ltable_authors': -0.054250784514594474, 'ltable_title': 0.008175976939008624, 'ltable_venue': 0.020462237693633607, 'ltable_year': 0.012788302857247563, 'rtable_authors': -0.004308069606804847, 'rtable_title': -0.03801039256088537, 'rtable_venue': 0.03024578368164915, 'rtable_year': 0.016850845073178695}",0.0,1.5005592049565166,0.0,[9.9952638e-01 4.7367188e-04],1321-902,landmark
48,"{'ltable_authors': -0.0024323825494061203, 'ltable_title': 0.00026724569110879096, 'ltable_venue': 0.0002899033313453192, 'ltable_year': 0.00039096539594035863, 'rtable_authors': -0.000996611383680213, 'rtable_title': 0.0013780542494393787, 'rtable_venue': 0.00027347942571336655, 'rtable_year': -0.0003338316405002935}",0.0,1.7503193209995516,0.0,[9.997907e-01 2.092844e-04],1228-943,landmark
49,"{'ltable_authors': -0.0014504030480726492, 'ltable_title': -0.0016373716343634742, 'ltable_venue': -5.669755529769867e-05, 'ltable_year': 0.0007300256602387874, 'rtable_authors': -0.0005522383103327201, 'rtable_title': -0.0016530239488756874, 'rtable_venue': 0.0026136879268547912, 'rtable_year': 0.0006384195108675788}",0.0,1.6464679490309209,0.0,[9.9999464e-01 5.3942285e-06],1016-1983,landmark
