,explanation,label,latency,match,prediction,row,type
10,"{'ltable_brand': -0.03965132072154122, 'ltable_category': -0.2988927358180677, 'ltable_modelno': -0.03922680082514896, 'ltable_price': 0.23432312948849854, 'ltable_title': 0.8237027370920116, 'rtable_brand': 0.04642583613664223, 'rtable_category': -0.20471831324061102, 'rtable_modelno': 0.06373607171807841, 'rtable_price': 0.47391970859064414, 'rtable_title': 0.4129834956319304}",0.0,1.4280051469686441,0.0,[1.0000000e+00 5.1071023e-08],614-5969,landmark
11,"{'ltable_brand': -6.875721413969333e-05, 'ltable_category': 0.026193909461956547, 'ltable_modelno': 0.005059563516594834, 'ltable_price': -0.011020587718257726, 'ltable_title': 0.010676109014598421, 'rtable_brand': 0.0053585164125467995, 'rtable_category': 0.01847893075195816, 'rtable_modelno': -0.0033457559825444553, 'rtable_price': -0.07392794773775185, 'rtable_title': 0.07818404236769136}",0.0,1.2287581019918434,0.0,[9.9982291e-01 1.7708336e-04],768-10397,landmark
12,"{'ltable_brand': 0.0013942143593604888, 'ltable_category': -0.05544758980410156, 'ltable_modelno': -0.005186509560601117, 'ltable_price': -0.0061198498065301215, 'ltable_title': 0.06465961296881494, 'rtable_brand': -0.01616072044180955, 'rtable_category': 0.0017986657031998816, 'rtable_modelno': 0.007517397517578703, 'rtable_price': 0.030029074134913535, 'rtable_title': -0.1172252143056126}",0.0,1.302418472012505,0.0,[9.9999964e-01 3.5542212e-07],2476-18730,landmark
13,"{'ltable_brand': -0.00017564861394379924, 'ltable_category': -0.0003402190752065433, 'ltable_modelno': -0.00020378465477569798, 'ltable_price': -0.000607635324346253, 'ltable_title': -0.0012854598813755768, 'rtable_brand': -8.178898210853286e-05, 'rtable_category': 0.00016606672316463763, 'rtable_modelno': -0.00012061463196541231, 'rtable_price': 0.001069134769643914, 'rtable_title': -0.0021005584606296197}",1.0,1.2874197809724137,0.0,[1.000000e+00 5.387653e-09],470-10874,landmark
14,"{'ltable_brand': -0.04928384573829046, 'ltable_category': -0.049148946751769215, 'ltable_modelno': -0.08663156732966525, 'ltable_price': -0.01143015676165341, 'ltable_title': 0.04244429339315026, 'rtable_brand': 0.05430763935011179, 'rtable_category': -0.33369184690066966, 'rtable_modelno': 0.17203873594236524, 'rtable_price': -0.004329400736855045, 'rtable_title': -0.1238004183182977}",0.0,1.6153726869961247,0.0,[0.64648634 0.35351357],2223-10753,landmark
15,"{'ltable_brand': 0.8124636029483361, 'ltable_category': -0.07965409958976966, 'ltable_modelno': 0.035391241033355364, 'ltable_price': 0.07451421279297457, 'ltable_title': 1.0352744774676614, 'rtable_brand': 0.15844595721641314, 'rtable_category': -0.335495964319312, 'rtable_modelno': 0.14031835381061555, 'rtable_price': 0.2418830192864267, 'rtable_title': 0.18656644722115634}",0.0,1.4464978649630211,1.0,[3.5094501e-05 9.9996495e-01],1512-19684,landmark
16,"{'ltable_brand': 0.018229993898719866, 'ltable_category': -0.06783761219548581, 'ltable_modelno': 0.010437033675429313, 'ltable_price': -0.004720839741423462, 'ltable_title': -0.03560198113185258, 'rtable_brand': 0.027456265571256702, 'rtable_category': -0.018143829212653326, 'rtable_modelno': -0.03272897903552453, 'rtable_price': -0.0012244063875642957, 'rtable_title': 0.007519681120679792}",0.0,1.4194059150177054,0.0,[9.9999857e-01 1.3813961e-06],1136-17384,landmark
17,"{'ltable_brand': 0.037520144225887425, 'ltable_category': -0.243451380685288, 'ltable_modelno': -0.013199595715831652, 'ltable_price': 0.04145451508588971, 'ltable_title': 0.43785608038770296, 'rtable_brand': 0.28744178205462567, 'rtable_category': -0.05859955990837637, 'rtable_modelno': -0.0007337022549064819, 'rtable_price': -0.19239557567335214, 'rtable_title': -0.17694986599259288}",0.0,1.2162888890015893,0.0,[9.999995e-01 5.189403e-07],2089-687,landmark
18,"{'ltable_brand': -0.0011248948964015057, 'ltable_category': -0.003314607316684016, 'ltable_modelno': -0.0017069695231638243, 'ltable_price': 0.0008656798514387993, 'ltable_title': -0.004229225471652225, 'rtable_brand': 0.0006858996496103085, 'rtable_category': 0.000875678740786501, 'rtable_modelno': -0.001729574131163571, 'rtable_price': -0.0010933137552552093, 'rtable_title': 0.003912208730126857}",0.0,1.3875982530298643,0.0,[0.70264924 0.29735076],2020-18153,landmark
19,"{'ltable_brand': -0.021178190162261454, 'ltable_category': -0.01478928077565702, 'ltable_modelno': -0.01792176150608851, 'ltable_price': -0.026901315645982846, 'ltable_title': 0.07375710549216202, 'rtable_brand': 0.05607704071675583, 'rtable_category': -0.16576569028210184, 'rtable_modelno': -0.011539166453114886, 'rtable_price': -0.10667183241306791, 'rtable_title': 0.15722203873808807}",0.0,1.3635710820090026,1.0,[0.00831861 0.9916814 ],95-12,landmark
20,"{'ltable_brand': 0.01467462008105544, 'ltable_category': -0.011048255366142169, 'ltable_modelno': -0.02023178696870418, 'ltable_price': -0.008765115524962588, 'ltable_title': 0.0014076836342087652, 'rtable_brand': 0.005055034188359927, 'rtable_category': 0.021818648655352633, 'rtable_modelno': -0.017891495937134273, 'rtable_price': -0.0030345129532075273, 'rtable_title': -0.0010141309599993411}",0.0,1.4868092680117115,0.0,[9.9999678e-01 3.2641085e-06],2248-4299,landmark
21,"{'ltable_brand': 0.46746366656833693, 'ltable_category': 0.08637999132579452, 'ltable_modelno': 0.14168559698799876, 'ltable_price': 0.12519080906994257, 'ltable_title': -0.5739650424613584, 'rtable_brand': 0.3992622958027633, 'rtable_category': -0.11561944047411167, 'rtable_modelno': 0.07966319855762181, 'rtable_price': 0.06239645830915288, 'rtable_title': 0.9244363401698532}",0.0,1.4845607629977167,0.0,[1.000000e+00 3.137866e-08],896-1632,landmark
22,"{'ltable_brand': 0.008336212749721801, 'ltable_category': -0.02372985562387225, 'ltable_modelno': -0.008538833713443918, 'ltable_price': 0.03862511326774698, 'ltable_title': 0.05019075077492701, 'rtable_brand': -0.0577148527773111, 'rtable_category': 0.03210358818495443, 'rtable_modelno': 0.010140440773692899, 'rtable_price': 0.03408846358713764, 'rtable_title': 0.0029550029027239372}",1.0,1.3085727550205775,0.0,[0.66800714 0.3319929 ],1534-1090,landmark
23,"{'ltable_brand': -0.05617785921378255, 'ltable_category': -0.11576159581327893, 'ltable_modelno': 0.052941303552070704, 'ltable_price': 0.08331993644105042, 'ltable_title': 0.06521692126894699, 'rtable_brand': -0.00039062344448605527, 'rtable_category': -0.13159797838510903, 'rtable_modelno': 0.0369419428436718, 'rtable_price': -0.06311134458591347, 'rtable_title': 0.09053740857385911}",0.0,1.3381053929915652,0.0,[9.9987090e-01 1.2904008e-04],2118-5344,landmark
24,"{'ltable_brand': 0.6634152265034295, 'ltable_category': -0.8231762866698656, 'ltable_modelno': 0.047829744522186364, 'ltable_price': 0.003248977974751155, 'ltable_title': 0.4363549634927433, 'rtable_brand': 0.7074760219505349, 'rtable_category': 0.1209952129027197, 'rtable_modelno': 0.066521594818783, 'rtable_price': -0.017872438757329235, 'rtable_title': 0.3501021605575576}",0.0,1.2297683549695648,1.0,[0.06168018 0.9383198 ],54-649,landmark
25,"{'ltable_brand': 0.004216754793899898, 'ltable_category': -0.03284710778826229, 'ltable_modelno': 0.009515333784475225, 'ltable_price': -0.010323133909247112, 'ltable_title': 0.004344507968173948, 'rtable_brand': 0.0018730692962630894, 'rtable_category': 0.008634253842479112, 'rtable_modelno': 0.007188742994542749, 'rtable_price': -0.011193978420119089, 'rtable_title': -0.005276641222140467}",0.0,1.3839695539791137,0.0,[1.0000000e+00 8.1463165e-09],417-8786,landmark
26,"{'ltable_brand': 0.026022803163330367, 'ltable_category': -0.05461853862314815, 'ltable_modelno': 0.012754921798970063, 'ltable_price': -0.07827807959149567, 'ltable_title': 0.08230137745544033, 'rtable_brand': 0.0336628146469953, 'rtable_category': -0.029480447105362226, 'rtable_modelno': 0.006562797994037512, 'rtable_price': -0.03376112525318813, 'rtable_title': 0.06262279434967673}",0.0,1.7375179330119863,1.0,[0.1306908  0.86930925],1468-4568,landmark
27,"{'ltable_brand': 0.04758203485333028, 'ltable_category': -0.11839434040117904, 'ltable_modelno': -0.02584587796025374, 'ltable_price': -0.02970139985561654, 'ltable_title': -0.010594125187002285, 'rtable_brand': 0.04884258851082398, 'rtable_category': -0.011432959465098851, 'rtable_modelno': -0.08629811037934376, 'rtable_price': -0.021556060428789988, 'rtable_title': 0.07196107266197438}",0.0,1.5662102950154804,0.0,[9.9995518e-01 4.4851793e-05],1455-14080,landmark
28,"{'ltable_brand': -0.015403119867421855, 'ltable_category': -0.024779331749147017, 'ltable_modelno': 0.007081503229071468, 'ltable_price': -0.011506025636614924, 'ltable_title': 0.027678871011795822, 'rtable_brand': -0.016605304723002336, 'rtable_category': -0.0017307947083449794, 'rtable_modelno': -0.005697711362725644, 'rtable_price': 0.0025475271256159672, 'rtable_title': 0.02129626163844829}",0.0,1.3097385850269347,0.0,[1.0000000e+00 5.1790565e-11],296-13803,landmark
29,"{'ltable_brand': -0.009113157242118822, 'ltable_category': -0.023055574585221957, 'ltable_modelno': 0.0003501126224525618, 'ltable_price': 0.004053411787673445, 'ltable_title': 0.013431140872165775, 'rtable_brand': -0.0009746590396516332, 'rtable_category': -0.00044200384304141603, 'rtable_modelno': -0.00797919839348531, 'rtable_price': -0.015439358532930336, 'rtable_title': 0.012233659650479569}",0.0,1.3997546480386518,0.0,[9.9999678e-01 3.2339476e-06],280-17506,landmark
30,"{'ltable_brand': 0.29777959355715267, 'ltable_category': -0.15293871149610774, 'ltable_modelno': 0.1022746774164473, 'ltable_price': -0.07191884078083885, 'ltable_title': 0.5992379897522266, 'rtable_brand': 0.7882724357876887, 'rtable_category': -0.07923216442443552, 'rtable_modelno': 0.05228709943038083, 'rtable_price': -0.28125217913445627, 'rtable_title': 0.38160139056575354}",0.0,1.6641848709550686,1.0,[1.852035e-04 9.998148e-01],2364-17917,landmark
31,"{'ltable_brand': 0.00015532614098951855, 'ltable_category': 0.00012613205906127902, 'ltable_modelno': 0.00016615401945048726, 'ltable_price': 2.460742903849512e-05, 'ltable_title': -6.991946035484014e-05, 'rtable_brand': -5.8550494510393165e-05, 'rtable_category': 0.00015582723087102172, 'rtable_modelno': -0.0003453556291457626, 'rtable_price': -0.00040065384595994245, 'rtable_title': -0.00028081346197896993}",0.0,1.3618885630276054,0.0,[9.999690e-01 3.101401e-05],1816-1832,landmark
32,"{'ltable_brand': -0.005804128890091133, 'ltable_category': -0.010184887107491946, 'ltable_modelno': -0.0006161991698011381, 'ltable_price': 0.0053752766661303315, 'ltable_title': 0.004517121310041667, 'rtable_brand': -0.0003829460067774256, 'rtable_category': -0.006341066336120979, 'rtable_modelno': -0.002980908774584597, 'rtable_price': -0.002659412008507319, 'rtable_title': 0.011886134538865039}",0.0,1.3335715670255013,0.0,[9.9999845e-01 1.5403504e-06],2258-8795,landmark
33,"{'ltable_brand': -0.008353623317909927, 'ltable_category': -0.0518847454195216, 'ltable_modelno': -0.001550166874937746, 'ltable_price': -0.013804877656668817, 'ltable_title': 0.15585054565837658, 'rtable_brand': 0.051272495397358224, 'rtable_category': 0.04175887572776115, 'rtable_modelno': -0.019111094794914418, 'rtable_price': -0.020392874737380096, 'rtable_title': 0.021914997864970837}",0.0,1.389250113046728,0.0,[0.9941128  0.00588726],340-363,landmark
34,"{'ltable_brand': 0.030436635922103168, 'ltable_category': -0.04646623166812938, 'ltable_modelno': -0.0019136106155026537, 'ltable_price': 0.03613062887822166, 'ltable_title': -0.0039060449860410787, 'rtable_brand': 0.020538897610266824, 'rtable_category': -0.08838584205050179, 'rtable_modelno': -0.04466543448063499, 'rtable_price': 0.05085381725988496, 'rtable_title': -0.04109740839713145}",0.0,1.4317008379730396,0.0,[9.999999e-01 6.367673e-08],2126-17202,landmark
35,"{'ltable_brand': -0.09679004763331253, 'ltable_category': 0.04461448871407483, 'ltable_modelno': -0.0586458190742017, 'ltable_price': -0.05813347289929954, 'ltable_title': 0.04827498627732744, 'rtable_brand': -0.016735582566357418, 'rtable_category': 0.07740781094905563, 'rtable_modelno': -0.08900893115718167, 'rtable_price': -0.005862960828295069, 'rtable_title': 0.017128123232732273}",0.0,1.469525128020905,0.0,[9.9917233e-01 8.2764210e-04],421-17564,landmark
36,"{'ltable_brand': 0.4126863523896274, 'ltable_category': -0.46882436205561984, 'ltable_modelno': 0.02628227651397736, 'ltable_price': -0.24677222786073416, 'ltable_title': 0.40588349470487006, 'rtable_brand': 0.6541721282139628, 'rtable_category': 0.22659778564877542, 'rtable_modelno': -0.06108491140005538, 'rtable_price': -0.057399929027805906, 'rtable_title': 0.19378924064121583}",0.0,1.3349688739981502,1.0,[5.490724e-04 9.994510e-01],222-6546,landmark
37,"{'ltable_brand': -0.029953803105560214, 'ltable_category': -0.13378947950759143, 'ltable_modelno': 0.01832571332032158, 'ltable_price': -0.015085080282456224, 'ltable_title': 0.09414833389831673, 'rtable_brand': -0.019272565266025225, 'rtable_category': -0.03205363758530263, 'rtable_modelno': 0.007280335405094391, 'rtable_price': 0.010696109316200708, 'rtable_title': -0.03722060998400663}",0.0,1.4407896170159802,0.0,[9.9995553e-01 4.4504468e-05],1296-17892,landmark
38,"{'ltable_brand': 0.00503864149541524, 'ltable_category': 0.04963324102361781, 'ltable_modelno': -0.01942146693065684, 'ltable_price': 0.003420257914495668, 'ltable_title': -0.02167931204624711, 'rtable_brand': 0.03005073077208184, 'rtable_category': -0.06916768816940105, 'rtable_modelno': -0.013278085760441705, 'rtable_price': 0.03013185210453328, 'rtable_title': -0.03507798296991011}",0.0,1.319563843018841,0.0,[9.9981576e-01 1.8426764e-04],1631-7137,landmark
39,"{'ltable_brand': 0.02099975251567051, 'ltable_category': 0.023380174707539645, 'ltable_modelno': -0.02171143966744056, 'ltable_price': 0.03774429071628932, 'ltable_title': 0.029580336405284197, 'rtable_brand': 0.026272447126385514, 'rtable_category': -0.09351217137378345, 'rtable_modelno': 0.03714697494271468, 'rtable_price': -0.015324754430282288, 'rtable_title': 0.009229772510742449}",0.0,1.335680992982816,0.0,[0.99122053 0.00877952],1365-8795,landmark
40,"{'ltable_brand': -0.0028659574436955782, 'ltable_category': -0.032808972371445505, 'ltable_modelno': 0.006664558386252283, 'ltable_price': -0.06783944857761828, 'ltable_title': 0.09413216357915194, 'rtable_brand': 0.029114713445169624, 'rtable_category': 0.0682666566203763, 'rtable_modelno': 0.038933175557047686, 'rtable_price': 0.0014126891153133977, 'rtable_title': 0.0813644772536119}",0.0,1.4526278169942088,0.0,[9.9996865e-01 3.1334606e-05],934-13150,landmark
41,"{'ltable_brand': -0.029899802766413595, 'ltable_category': 0.3043253654495708, 'ltable_modelno': -0.0465636802275884, 'ltable_price': 0.38482321744143844, 'ltable_title': 0.9612221072787458, 'rtable_brand': 0.3515236449653639, 'rtable_category': -0.08269017459242425, 'rtable_modelno': -0.011456454647826762, 'rtable_price': -0.07272672223244872, 'rtable_title': 1.3352856197554968}",0.0,1.3357791639864445,1.0,[0.00510605 0.994894  ],934-19677,landmark
42,"{'ltable_brand': 0.006167185719632849, 'ltable_category': -0.0104816800665264, 'ltable_modelno': 0.005759812355373325, 'ltable_price': 0.0009756174485143907, 'ltable_title': -0.015516434211639441, 'rtable_brand': 0.007160489970765519, 'rtable_category': -0.008354443870186214, 'rtable_modelno': -0.014400867457992537, 'rtable_price': -0.006043115705462612, 'rtable_title': 0.025560901373532962}",1.0,1.2853808869840577,0.0,[9.9999928e-01 7.6043347e-07],538-17174,landmark
43,"{'ltable_brand': 0.0010782722216115754, 'ltable_category': -0.03955519769760754, 'ltable_modelno': -3.214839746870136e-05, 'ltable_price': -0.0018036594702055611, 'ltable_title': 0.03857033413089668, 'rtable_brand': -0.0005206963954449461, 'rtable_category': 0.00252739076109431, 'rtable_modelno': 0.020790017948123407, 'rtable_price': 0.024310680452677254, 'rtable_title': 0.031330352473975}",0.0,1.4149921859498136,1.0,[0.09254822 0.9074518 ],2472-16333,landmark
44,"{'ltable_brand': 0.0023381996057202053, 'ltable_category': 0.001658587168892429, 'ltable_modelno': 0.003155191820549841, 'ltable_price': -0.0026953067414336876, 'ltable_title': -0.019339389092015834, 'rtable_brand': -0.00981905868975089, 'rtable_category': 0.006159026301734922, 'rtable_modelno': -0.000664048323516082, 'rtable_price': 0.0012226725878048646, 'rtable_title': 0.0025313279040635067}",0.0,1.370871420018375,0.0,[9.9999905e-01 9.1345686e-07],672-14737,landmark
45,"{'ltable_brand': 0.11816965354083131, 'ltable_category': -0.14780305774506355, 'ltable_modelno': -0.03459651653650593, 'ltable_price': -0.12417792745739667, 'ltable_title': 0.0320019809178322, 'rtable_brand': -0.02298973999654729, 'rtable_category': -0.049425442634650575, 'rtable_modelno': -0.0734938847092351, 'rtable_price': -0.034770108033242146, 'rtable_title': 0.1705372102703383}",0.0,1.5628876049886458,0.0,[0.5089801  0.49101993],2290-8322,landmark
46,"{'ltable_brand': 0.1878489104907279, 'ltable_category': 0.048076525796617225, 'ltable_modelno': 0.03421475104436908, 'ltable_price': 0.06680753148996296, 'ltable_title': -0.3715475319155013, 'rtable_brand': 0.1680945555774171, 'rtable_category': 0.1296920943686116, 'rtable_modelno': 0.05120562377514032, 'rtable_price': 0.07842075408040844, 'rtable_title': -0.20764698591338013}",0.0,1.5302741630002856,0.0,[9.9999976e-01 2.2713914e-07],2149-2867,landmark
47,"{'ltable_brand': 0.0032637143364348848, 'ltable_category': -0.002836495579238298, 'ltable_modelno': -0.003060219350786729, 'ltable_price': -0.0024907394961358746, 'ltable_title': 0.0012410533559710619, 'rtable_brand': 0.00029489202110562863, 'rtable_category': -0.0003202720450092826, 'rtable_modelno': -0.0003399810772499302, 'rtable_price': 0.0015924515857083806, 'rtable_title': -0.009745281282061993}",0.0,1.4635535230045207,0.0,[1.0000000e+00 2.2299225e-09],41-8856,landmark
48,"{'ltable_brand': 0.06717123597896588, 'ltable_category': -0.12783849092501628, 'ltable_modelno': 0.016891490664045813, 'ltable_price': 0.08210906194583714, 'ltable_title': 0.150239324189435, 'rtable_brand': -0.06111246318829291, 'rtable_category': 0.12926068153995524, 'rtable_modelno': -0.12181671233007593, 'rtable_price': -0.12004407060094542, 'rtable_title': 0.2778655071484514}",0.0,1.5541960299597122,0.0,[9.9999762e-01 2.4273709e-06],1559-18207,landmark
49,"{'ltable_brand': 0.21137953976576107, 'ltable_category': -0.4146290134076235, 'ltable_modelno': 0.0025046190296324575, 'ltable_price': -0.28565206123026066, 'ltable_title': 0.07881242688535071, 'rtable_brand': 0.32557803286475734, 'rtable_category': 0.12050764144150346, 'rtable_modelno': -0.014773637915349053, 'rtable_price': 0.10548596301997884, 'rtable_title': 0.20635750780295326}",0.0,1.2200634619803168,0.0,[0.9947173 0.0052827],1845-2204,landmark
