,explanation,label,latency,match,prediction,row,type
10,"{'ltable_authors': -1.877518904722933e-33, 'ltable_title': 6.474009044056716e-33, 'ltable_venue': 2.060119461467857e-33, 'ltable_year': 8.354085005052967e-34, 'rtable_authors': -8.017971135084031e-33, 'rtable_title': 3.937319287960781e-33, 'rtable_venue': 5.2990885149014165e-33, 'rtable_year': -6.102904737284824e-34}",0.0,31.224646965041757,0.0,[0.94613696 0.05386304],1576-262,landmark
11,"{'ltable_authors': 0.0, 'ltable_title': 0.0, 'ltable_venue': 0.0, 'ltable_year': 0.0, 'rtable_authors': 0.0, 'rtable_title': 0.0, 'rtable_venue': 0.0, 'rtable_year': 0.0}",0.0,28.76435775507707,0.0,[0.95231042 0.04768958],2387-1629,landmark
12,"{'ltable_authors': 0.0, 'ltable_title': 0.0, 'ltable_venue': 0.0, 'ltable_year': 0.0, 'rtable_authors': 0.0, 'rtable_title': 0.0, 'rtable_venue': 0.0, 'rtable_year': 0.0}",0.0,30.68618195306044,0.0,[0.94747828 0.05252172],1546-819,landmark
13,"{'ltable_authors': 1.9139712144267786e-32, 'ltable_title': 4.354948447030488e-33, 'ltable_venue': 1.2424624876090305e-33, 'ltable_year': 9.916872276109895e-35, 'rtable_authors': -1.4379985927966782e-32, 'rtable_title': 8.721730043178776e-33, 'rtable_venue': -1.1953902946923066e-32, 'rtable_year': -2.4720409988171275e-33}",0.0,26.449352593976073,0.0,[0.95692591 0.04307409],1247-807,landmark
14,"{'ltable_authors': 0.0, 'ltable_title': 0.0, 'ltable_venue': 0.0, 'ltable_year': 0.0, 'rtable_authors': 0.0, 'rtable_title': 0.0, 'rtable_venue': 0.0, 'rtable_year': 0.0}",0.0,41.62915960198734,0.0,[0.95380984 0.04619016],1239-1647,landmark
15,"{'ltable_authors': 4.9337797634056375e-33, 'ltable_title': -4.747790820064291e-33, 'ltable_venue': -4.845771728038181e-33, 'ltable_year': 1.3510650456709854e-33, 'rtable_authors': 1.527144610867258e-33, 'rtable_title': -8.391594179547474e-33, 'rtable_venue': 8.495441996137438e-33, 'rtable_year': -2.703110053548096e-34}",0.0,24.755423413938843,0.0,[0.95166001 0.04833999],2508-2129,landmark
16,"{'ltable_authors': 9.746421258805858e-10, 'ltable_title': 2.6083695859167894e-09, 'ltable_venue': -5.143470212893056e-10, 'ltable_year': -1.7002845575542547e-09, 'rtable_authors': -1.0270060010637134e-09, 'rtable_title': 1.6261352541084316e-09, 'rtable_venue': -1.7485252845989836e-09, 'rtable_year': -5.271303317732194e-10}",0.0,30.707545527955517,0.0,[0.94729929 0.05270071],267-1787,landmark
17,"{'ltable_authors': 2.2445050378692265e-09, 'ltable_title': -8.932486131202159e-11, 'ltable_venue': 1.253289117055279e-09, 'ltable_year': -2.588508038318622e-10, 'rtable_authors': -3.4529507540633924e-09, 'rtable_title': -1.0299423080915633e-10, 'rtable_venue': 1.4662504909136747e-10, 'rtable_year': -3.542744204601237e-10}",0.0,35.20734995207749,0.0,[0.94889657 0.05110343],2123-1667,landmark
18,"{'ltable_authors': -1.0664832049454784e-09, 'ltable_title': -3.077042795416403e-10, 'ltable_venue': 6.510617316293321e-10, 'ltable_year': 7.433012592208647e-10, 'rtable_authors': 3.463854922623057e-10, 'rtable_title': -2.4719364107485993e-09, 'rtable_venue': 2.2025127728245606e-09, 'rtable_year': -2.547508706977666e-10}",0.0,30.574924401007593,0.0,[0.94428375 0.05571625],1034-1046,landmark
19,"{'ltable_authors': -3.457296181087146e-11, 'ltable_title': 1.478902207587168e-09, 'ltable_venue': -1.2837364954038823e-09, 'ltable_year': 5.568556086888899e-10, 'rtable_authors': -4.1803144884994286e-09, 'rtable_title': 9.222224576861781e-10, 'rtable_venue': -3.8168214474231464e-10, 'rtable_year': -2.3933138339131497e-09}",0.0,30.885762454010546,0.0,[0.95059412 0.04940588],1009-835,landmark
20,"{'ltable_authors': 1.181076583529487e-32, 'ltable_title': 1.537997403545818e-32, 'ltable_venue': -2.4399409675194694e-33, 'ltable_year': 4.5054806173974654e-33, 'rtable_authors': -4.2686736265268976e-33, 'rtable_title': 2.6996866740675517e-33, 'rtable_venue': -7.838643105537865e-33, 'rtable_year': 1.7362183797669535e-33}",0.0,39.28605570900254,0.0,[0.947709 0.052291],746-48,landmark
21,"{'ltable_authors': -3.607631746249496e-09, 'ltable_title': 1.7554547074066325e-09, 'ltable_venue': 5.5763511014228524e-09, 'ltable_year': -9.042701815715547e-10, 'rtable_authors': -3.6608493578376765e-09, 'rtable_title': -5.296801973202215e-09, 'rtable_venue': 2.388169189206863e-09, 'rtable_year': -2.0231274299815317e-09}",0.0,51.10489262302872,0.0,[0.94850335 0.05149665],2315-400,landmark
22,"{'ltable_authors': 4.271885114787152e-34, 'ltable_title': 4.641711628877354e-33, 'ltable_venue': -4.068722891669649e-33, 'ltable_year': 2.1111343969528855e-33, 'rtable_authors': -3.584687309681736e-33, 'rtable_title': 3.098754450909997e-33, 'rtable_venue': 2.3007904532230953e-33, 'rtable_year': 2.8701280651110268e-33}",0.0,43.53138345701154,0.0,[0.94938357 0.05061643],343-704,landmark
23,"{'ltable_authors': -3.2949687057808554e-09, 'ltable_title': 1.6131679907749967e-09, 'ltable_venue': 2.0956226763631034e-09, 'ltable_year': 5.338397658122329e-10, 'rtable_authors': 1.799629466192912e-10, 'rtable_title': -8.928748401583893e-10, 'rtable_venue': -6.629169610242108e-10, 'rtable_year': 4.2263978176303653e-10}",0.0,39.71812144597061,0.0,[0.94343238 0.05656762],2404-1579,landmark
24,"{'ltable_authors': 9.677321874031284e-33, 'ltable_title': -5.925168552463772e-33, 'ltable_venue': 2.7593739901535533e-33, 'ltable_year': 6.45328635602058e-33, 'rtable_authors': 7.817390818160711e-33, 'rtable_title': 1.7017681149919396e-33, 'rtable_venue': 4.409754084792124e-33, 'rtable_year': -2.1356401615581057e-33}",0.0,35.45424470701255,0.0,[0.93514077 0.06485923],1086-1216,landmark
25,"{'ltable_authors': 6.137416343906283e-10, 'ltable_title': -3.76105740985344e-09, 'ltable_venue': -1.0183496197976094e-09, 'ltable_year': 9.940178714508646e-11, 'rtable_authors': -7.284239768317437e-10, 'rtable_title': 2.5164963864897234e-09, 'rtable_venue': 7.16006748878167e-10, 'rtable_year': 9.869666598668169e-10}",0.0,35.879721603007056,0.0,[0.94573258 0.05426742],727-306,landmark
26,"{'ltable_authors': 4.5184898577133775e-09, 'ltable_title': 2.806005880515118e-09, 'ltable_venue': 8.269063989718205e-10, 'ltable_year': 2.891652184844106e-10, 'rtable_authors': 3.699473107833691e-09, 'rtable_title': -6.9218083553968125e-09, 'rtable_venue': -5.642360934473431e-09, 'rtable_year': -2.3140297874946606e-10}",0.0,41.710071653011255,0.0,[0.9401246 0.0598754],198-445,landmark
27,"{'ltable_authors': 0.0, 'ltable_title': 0.0, 'ltable_venue': 0.0, 'ltable_year': 0.0, 'rtable_authors': 0.0, 'rtable_title': 0.0, 'rtable_venue': 0.0, 'rtable_year': 0.0}",0.0,30.37099780095741,0.0,[0.94580866 0.05419134],290-942,landmark
28,"{'ltable_authors': 7.918101618177519e-33, 'ltable_title': -6.458840976078977e-33, 'ltable_venue': -3.026193267362494e-33, 'ltable_year': 1.3025804274505037e-33, 'rtable_authors': -1.104583247557773e-32, 'rtable_title': 1.8899834957047751e-32, 'rtable_venue': 3.308086651213867e-33, 'rtable_year': 6.251808351471727e-33}",0.0,30.344361032010056,0.0,[0.94051661 0.05948339],1310-1313,landmark
29,"{'ltable_authors': 1.2609779368190336e-33, 'ltable_title': 8.922051796248243e-33, 'ltable_venue': -5.280764297426486e-33, 'ltable_year': 2.741785597881589e-33, 'rtable_authors': 3.8490302986375664e-34, 'rtable_title': -9.060516821819287e-33, 'rtable_venue': 6.67090955505133e-33, 'rtable_year': -1.4937926077884375e-33}",0.0,32.73265482392162,0.0,[0.9436282 0.0563718],1119-1114,landmark
30,"{'ltable_authors': 2.3220632781331515e-32, 'ltable_title': 1.0107115346893952e-32, 'ltable_venue': -2.3902309954115033e-33, 'ltable_year': -5.642189216920559e-34, 'rtable_authors': -1.0683709816877843e-32, 'rtable_title': -4.7589827990091815e-33, 'rtable_venue': -1.1122317107196386e-33, 'rtable_year': 9.98515906074725e-34}",0.0,33.753374584019184,0.0,[0.9495532 0.0504468],470-2126,landmark
31,"{'ltable_authors': -1.7021942610650799e-09, 'ltable_title': -4.459539895411057e-10, 'ltable_venue': -1.309488341568565e-09, 'ltable_year': 2.2530641026300846e-09, 'rtable_authors': 2.932540187896343e-10, 'rtable_title': -8.692292488476835e-10, 'rtable_venue': -1.8638334883121622e-10, 'rtable_year': 3.973736156375184e-10}",0.0,32.27125331899151,0.0,[0.94197228 0.05802772],805-1666,landmark
32,"{'ltable_authors': -1.5249619468990948e-10, 'ltable_title': -3.5058460345337105e-09, 'ltable_venue': 1.868546753624062e-09, 'ltable_year': 5.032798991327364e-10, 'rtable_authors': 1.1436296539819765e-09, 'rtable_title': -7.263981798352219e-10, 'rtable_venue': 5.995406118097861e-10, 'rtable_year': 1.349535241525846e-09}",0.0,32.137442750972696,0.0,[0.9466719 0.0533281],256-1031,landmark
33,"{'ltable_authors': -1.2689606742490971e-33, 'ltable_title': 9.59856465886805e-33, 'ltable_venue': 3.447502538493446e-33, 'ltable_year': 1.7587995679511302e-33, 'rtable_authors': -5.6763637523793924e-33, 'rtable_title': 2.8955841811659707e-33, 'rtable_venue': 4.83713713595272e-33, 'rtable_year': -2.4008510592905825e-33}",0.0,28.64718318602536,0.0,[0.94237135 0.05762865],1321-902,landmark
34,"{'ltable_authors': -9.93689911678699e-09, 'ltable_title': 1.7837136083143684e-09, 'ltable_venue': -1.0711538973359333e-09, 'ltable_year': 2.854030625938452e-09, 'rtable_authors': -3.6882427666599363e-09, 'rtable_title': 2.57733433648118e-09, 'rtable_venue': 2.0336359170344723e-10, 'rtable_year': 2.633622974054281e-10}",0.0,29.251689544995315,0.0,[0.94270512 0.05729488],1228-943,landmark
35,"{'ltable_authors': 2.9461824344167322e-09, 'ltable_title': -4.3156504444035464e-09, 'ltable_venue': -3.150109221650758e-09, 'ltable_year': 1.2161903062499693e-09, 'rtable_authors': -5.682158770923353e-09, 'rtable_title': 5.780947089531981e-09, 'rtable_venue': -3.7059783055570655e-10, 'rtable_year': 2.6524354443358444e-10}",0.0,30.46714084292762,0.0,[0.946091 0.053909],1016-1983,landmark
