,explanation,label,latency,match,prediction,row,type
18,"{'ltable_authors': -2.0383717755759464e-09, 'ltable_title': 4.988427690175603e-09, 'ltable_venue': -1.3526976484146374e-09, 'ltable_year': 9.704893726821965e-10, 'rtable_authors': -3.1628963895852113e-09, 'rtable_title': -2.476519201749391e-10, 'rtable_venue': -1.023245780810326e-09, 'rtable_year': -1.8646514443604562e-10}",0.0,22.07089484401513,0.0,[0.95164012 0.04835988],603-1832,landmark
19,"{'ltable_authors': 1.2360613787214317e-08, 'ltable_title': 2.4670761637437624e-09, 'ltable_venue': 5.133561780806602e-10, 'ltable_year': -1.697965635825825e-09, 'rtable_authors': -7.87922993632291e-09, 'rtable_title': 2.754381885852112e-10, 'rtable_venue': -4.424523283507635e-09, 'rtable_year': 2.1124535173273472e-09}",0.0,20.960411441046745,0.0,[0.95308566 0.04691434],2310-35508,landmark
20,"{'ltable_authors': 4.46698864993784e-33, 'ltable_title': -3.645729157857853e-33, 'ltable_venue': 2.123609617392154e-33, 'ltable_year': 4.8883269680332054e-33, 'rtable_authors': 4.4887197199419015e-33, 'rtable_title': 6.034871758813914e-33, 'rtable_venue': -9.221968291643527e-33, 'rtable_year': -1.182207587692627e-33}",0.0,19.867469804012217,0.0,[0.94682558 0.05317442],1084-26734,landmark
21,"{'ltable_authors': 8.23278236376374e-33, 'ltable_title': 3.944023316542959e-34, 'ltable_venue': 2.844433998728207e-33, 'ltable_year': -4.0019716950969874e-33, 'rtable_authors': -5.197798139207825e-33, 'rtable_title': -1.389458043018765e-33, 'rtable_venue': -1.6822653723515179e-32, 'rtable_year': 3.417124990581854e-33}",0.0,20.374764178995974,0.0,[0.95391697 0.04608303],1883-15003,landmark
22,"{'ltable_authors': -4.496024027706581e-10, 'ltable_title': 1.048209561095052e-09, 'ltable_venue': 2.58489513308088e-10, 'ltable_year': 1.0259282048448432e-09, 'rtable_authors': 1.864547642984071e-09, 'rtable_title': 4.125203167054882e-12, 'rtable_venue': 7.804384286657344e-11, 'rtable_year': -2.2291498243972734e-09}",0.0,19.245265070931055,0.0,[0.94619549 0.05380451],2036-47255,landmark
23,"{'ltable_authors': 1.070685271378248e-09, 'ltable_title': 3.989616045068985e-10, 'ltable_venue': -6.925545547025264e-10, 'ltable_year': -1.3005920237689652e-09, 'rtable_authors': 1.4056718761648514e-09, 'rtable_title': -9.373306016027901e-10, 'rtable_venue': 2.6245374087616787e-10, 'rtable_year': -9.963240093449807e-10}",0.0,15.951698750024661,0.0,[0.95111509 0.04888491],2588-7916,landmark
24,"{'ltable_authors': 8.961926244661622e-10, 'ltable_title': 9.298372583480952e-11, 'ltable_venue': 1.1696346669684934e-09, 'ltable_year': -9.276663862653411e-10, 'rtable_authors': 9.78568556454063e-10, 'rtable_title': -3.3628608931966413e-09, 'rtable_venue': -1.5708779594680874e-09, 'rtable_year': 1.7838459206901336e-09}",0.0,20.178377550910227,0.0,[0.95274097 0.04725903],1435-59475,landmark
25,"{'ltable_authors': 8.30613693660459e-09, 'ltable_title': -3.7122459861493655e-09, 'ltable_venue': 6.6188096092278e-10, 'ltable_year': 1.0704552932741264e-09, 'rtable_authors': 7.10033222341319e-10, 'rtable_title': -4.516060196008567e-09, 'rtable_venue': -1.0184638934552807e-10, 'rtable_year': -2.2502090823349285e-09}",0.0,24.22274397709407,0.0,[0.94269645 0.05730355],800-29677,landmark
26,"{'ltable_authors': -9.429560890553339e-33, 'ltable_title': 7.514681812813432e-33, 'ltable_venue': -3.221373405676225e-33, 'ltable_year': -1.388601696524428e-33, 'rtable_authors': 9.438760117515435e-33, 'rtable_title': -9.719446693259829e-34, 'rtable_venue': 2.1202717324388482e-32, 'rtable_year': -7.700226292891301e-34}",0.0,19.46239956910722,0.0,[0.94881846 0.05118154],806-6887,landmark
27,"{'ltable_authors': -6.236513457944174e-33, 'ltable_title': 2.5339480880008417e-33, 'ltable_venue': -8.662198365544727e-34, 'ltable_year': 2.338551926700527e-33, 'rtable_authors': -4.288482713600106e-33, 'rtable_title': -6.372376953628355e-33, 'rtable_venue': -4.071754747754206e-33, 'rtable_year': 5.728452143705459e-33}",0.0,18.831748715019785,0.0,[0.95081075 0.04918925],925-52718,landmark
28,"{'ltable_authors': -2.7907492261128305e-33, 'ltable_title': 6.705629024718173e-33, 'ltable_venue': -1.915986434214982e-33, 'ltable_year': 4.0610839821850685e-33, 'rtable_authors': -7.353568440227618e-33, 'rtable_title': 1.4072164152152738e-32, 'rtable_venue': -3.2372439209136045e-33, 'rtable_year': -2.151021908933764e-33}",0.0,19.217216851073317,0.0,[0.95056044 0.04943956],1856-43531,landmark
29,"{'ltable_authors': 4.28486465516392e-09, 'ltable_title': -4.31052773079681e-09, 'ltable_venue': -2.478961740420181e-10, 'ltable_year': -6.290747132298729e-10, 'rtable_authors': 2.3490882591266403e-09, 'rtable_title': -2.3660873372867154e-09, 'rtable_venue': 6.431347358782078e-10, 'rtable_year': 4.852430908005736e-10}",0.0,26.934515830944292,0.0,[0.9535149 0.0464851],74-40649,landmark
30,"{'ltable_authors': 0.0, 'ltable_title': 0.0, 'ltable_venue': 0.0, 'ltable_year': 0.0, 'rtable_authors': 0.0, 'rtable_title': 0.0, 'rtable_venue': 0.0, 'rtable_year': 0.0}",0.0,23.82506895903498,0.0,[0.94895652 0.05104348],2538-15659,landmark
31,"{'ltable_authors': 2.9532256827716533e-33, 'ltable_title': -6.131513547025395e-34, 'ltable_venue': -2.681512054608642e-33, 'ltable_year': -4.438779884587733e-35, 'rtable_authors': 9.050064797384347e-33, 'rtable_title': -1.4722929993240856e-33, 'rtable_venue': 3.132422722169587e-33, 'rtable_year': -2.424103063173173e-33}",0.0,22.771660325932316,0.0,[0.94953967 0.05046033],19-6261,landmark
32,"{'ltable_authors': 6.05354040753026e-33, 'ltable_title': 9.640676916417188e-33, 'ltable_venue': -4.104711698008524e-33, 'ltable_year': 1.7276309194313844e-33, 'rtable_authors': -1.534249611115046e-32, 'rtable_title': 2.0051670284557266e-32, 'rtable_venue': 8.058757473690003e-34, 'rtable_year': 3.7072693289936505e-33}",0.0,25.172725084004924,0.0,[0.94950113 0.05049887],1391-10963,landmark
33,"{'ltable_authors': -4.95691138382537e-33, 'ltable_title': 5.261532405797501e-33, 'ltable_venue': 3.4050875624053464e-34, 'ltable_year': 2.407648089287358e-34, 'rtable_authors': -2.32196815121753e-33, 'rtable_title': 1.6630702132086625e-33, 'rtable_venue': 2.7554905864031294e-33, 'rtable_year': 3.021990231854735e-33}",0.0,20.611869722953998,0.0,[0.95099058 0.04900942],2113-4298,landmark
34,"{'ltable_authors': -9.565687180371077e-09, 'ltable_title': -1.1691463875503017e-08, 'ltable_venue': 1.9713295667287732e-09, 'ltable_year': 1.907544257872506e-09, 'rtable_authors': -4.754254607243292e-09, 'rtable_title': 1.3419839875316124e-08, 'rtable_venue': 2.796199462353351e-09, 'rtable_year': 2.1127444289834194e-09}",0.0,26.18287333799526,0.0,[0.95041759 0.04958241],997-53122,landmark
35,"{'ltable_authors': -4.546857275927874e-33, 'ltable_title': 2.8670605776331185e-33, 'ltable_venue': -2.9599248313142076e-33, 'ltable_year': 3.823836282824909e-33, 'rtable_authors': 1.4590163342720958e-35, 'rtable_title': 4.42848111480751e-33, 'rtable_venue': 5.2197922551639424e-33, 'rtable_year': 2.685225119533097e-33}",0.0,19.744428590056486,0.0,[0.9525627 0.0474373],667-8795,landmark
36,"{'ltable_authors': 0.0, 'ltable_title': 0.0, 'ltable_venue': 0.0, 'ltable_year': 0.0, 'rtable_authors': 0.0, 'rtable_title': 0.0, 'rtable_venue': 0.0, 'rtable_year': 0.0}",0.0,26.787570543936454,0.0,[0.95017632 0.04982368],2076-38242,landmark
37,"{'ltable_authors': 1.0056329055194407e-09, 'ltable_title': -3.0560009570355157e-09, 'ltable_venue': -2.772004462185674e-10, 'ltable_year': 1.9032398396929798e-09, 'rtable_authors': 6.489885317162531e-10, 'rtable_title': -2.927727803066688e-09, 'rtable_venue': 1.56137398522359e-09, 'rtable_year': 1.4402029369332433e-10}",0.0,16.552544948994182,0.0,[0.9502452 0.0497548],425-50887,landmark
38,"{'ltable_authors': 3.117403032252867e-09, 'ltable_title': 1.5922542942329254e-09, 'ltable_venue': -1.8328226497874362e-09, 'ltable_year': 2.053368003753481e-09, 'rtable_authors': -3.348767878402562e-10, 'rtable_title': -6.032101825031192e-12, 'rtable_venue': -1.721541258592424e-09, 'rtable_year': 8.730974787099853e-10}",0.0,21.162224903004244,0.0,[0.95167029 0.04832971],1487-16499,landmark
39,"{'ltable_authors': 0.0, 'ltable_title': 0.0, 'ltable_venue': 0.0, 'ltable_year': 0.0, 'rtable_authors': 0.0, 'rtable_title': 0.0, 'rtable_venue': 0.0, 'rtable_year': 0.0}",0.0,18.67510566301644,0.0,[0.94528206 0.05471794],1785-42348,landmark
40,"{'ltable_authors': -2.4920361682832174e-09, 'ltable_title': -1.3366907123514025e-09, 'ltable_venue': 3.171638068980975e-10, 'ltable_year': 6.776415485725439e-10, 'rtable_authors': -1.518418530559852e-09, 'rtable_title': 3.889306227737475e-09, 'rtable_venue': 1.4459820137369564e-09, 'rtable_year': -1.0302667327844189e-09}",0.0,20.20683476002887,0.0,[0.94694343 0.05305657],1357-50278,landmark
41,"{'ltable_authors': 0.0, 'ltable_title': 0.0, 'ltable_venue': 0.0, 'ltable_year': 0.0, 'rtable_authors': 0.0, 'rtable_title': 0.0, 'rtable_venue': 0.0, 'rtable_year': 0.0}",0.0,22.917711381916888,0.0,[0.94827182 0.05172818],1640-55264,landmark
42,"{'ltable_authors': 4.228711535054454e-09, 'ltable_title': -2.7718035814820894e-09, 'ltable_venue': 7.717935777433279e-10, 'ltable_year': -7.380631944635116e-10, 'rtable_authors': 1.2512811944398102e-09, 'rtable_title': 1.7496160792630116e-10, 'rtable_venue': -3.2819303472588187e-09, 'rtable_year': -4.5495197727977385e-10}",0.0,19.719523891923018,0.0,[0.94490295 0.05509705],2213-26608,landmark
43,"{'ltable_authors': -4.632482757408224e-09, 'ltable_title': 6.900267227401653e-09, 'ltable_venue': -5.911113539394199e-10, 'ltable_year': 3.211070725330474e-10, 'rtable_authors': -4.104441800255622e-09, 'rtable_title': 3.8178639199612085e-09, 'rtable_venue': -1.9051180480540633e-09, 'rtable_year': -9.8558405010549e-10}",0.0,21.05563699104823,0.0,[0.95015272 0.04984728],2388-27440,landmark
44,"{'ltable_authors': 1.1551716471608688e-10, 'ltable_title': -1.9142660449268395e-09, 'ltable_venue': 2.079836880692627e-09, 'ltable_year': 6.927345831261752e-10, 'rtable_authors': 9.031096518198148e-10, 'rtable_title': -4.544501848234281e-09, 'rtable_venue': 1.6718267979204043e-09, 'rtable_year': 1.2434424679379711e-09}",0.0,19.2965851490153,0.0,[0.95036788 0.04963212],2510-18329,landmark
45,"{'ltable_authors': 0.0, 'ltable_title': 0.0, 'ltable_venue': 0.0, 'ltable_year': 0.0, 'rtable_authors': 0.0, 'rtable_title': 0.0, 'rtable_venue': 0.0, 'rtable_year': 0.0}",1.0,26.468898849911056,1.0,[0.0527882 0.9472118],670-2835,landmark
