,explanation,label,latency,match,prediction,row,type
10,"{'ltable_id': 1.3950082202445485e-10, 'ltable_manufacturer': -1.4380500530219081e-10, 'ltable_price': 8.703819760878979e-11, 'ltable_title': -5.8299396055171e-11, 'rtable_id': 7.72559224732213e-10, 'rtable_price': 3.826466543376248e-11, 'rtable_title': -1.3360809189532702e-10}",0.0,0.6595045669964748,0.0,[0.9933252  0.00667482],522-1512,mojito-c
11,"{'ltable_id': 9.794909346615362e-14, 'ltable_manufacturer': -8.496686171492739e-14, 'ltable_price': -1.482040883259835e-13, 'ltable_title': -5.666583713542771e-15, 'rtable_id': 1.0313467771982984e-14, 'rtable_price': 1.7041130447134667e-14, 'rtable_title': -7.357478887599224e-15}",0.0,0.6247726830042666,0.0,[9.9992561e-01 7.4420415e-05],561-1136,mojito-c
12,"{'ltable_id': 3.2468509350529685e-12, 'ltable_manufacturer': -3.2162642360312335e-13, 'ltable_price': -2.1655479436273677e-12, 'ltable_title': -1.8741848530878726e-13, 'rtable_id': -6.343184632014594e-13, 'rtable_price': -2.1412119315452367e-13, 'rtable_title': -3.1758261533441877e-13}",0.0,0.7148122529906686,0.0,[9.9997830e-01 2.1730448e-05],606-2867,mojito-c
13,"{'ltable_id': 3.853849437195239e-21, 'ltable_manufacturer': 4.95918429092811e-20, 'ltable_price': -4.522400379388371e-20, 'ltable_title': -8.924639049099091e-21, 'rtable_id': 1.1124597760216873e-19, 'rtable_price': 7.11801344895532e-20, 'rtable_title': -4.0296870589534715e-21}",0.0,0.7191431989922421,0.0,[1.0000000e+00 2.8862943e-10],1170-861,mojito-c
14,"{'ltable_id': -3.5890740512920174e-14, 'ltable_manufacturer': -9.775178751292377e-14, 'ltable_price': -8.574321115029e-14, 'ltable_title': 2.38989745683519e-14, 'rtable_id': -2.039120992260348e-15, 'rtable_price': -3.0348582812126737e-14, 'rtable_title': 6.150515842760793e-14}",0.0,0.6483867069910048,0.0,[0.96915543 0.03084454],614-945,mojito-c
15,"{'ltable_id': 1.1009026272859967e-13, 'ltable_manufacturer': 4.9239486424595223e-14, 'ltable_price': -9.389956367792723e-14, 'ltable_title': 6.68308629548489e-15, 'rtable_id': -1.989357246614649e-13, 'rtable_price': -1.9374627632472847e-13, 'rtable_title': -1.2183057447710759e-14}",0.0,0.7796949830080848,0.0,[0.93594694 0.0640531 ],1241-3145,mojito-c
16,"{'ltable_id': 6.900768480209549e-11, 'ltable_manufacturer': 2.0820454639500272e-10, 'ltable_price': -1.0757842248083479e-10, 'ltable_title': -5.157929769956295e-12, 'rtable_id': 5.856563117518035e-11, 'rtable_manufacturer': -5.464434115624824e-11, 'rtable_price': -1.0458533945035429e-10, 'rtable_title': 6.166064971070597e-13}",0.0,0.8566904910112498,0.0,[9.999460e-01 5.398014e-05],1111-2755,mojito-c
17,"{'ltable_id': 1.8103525970043117e-10, 'ltable_manufacturer': -2.1490332349853257e-10, 'ltable_price': -1.339433415050449e-10, 'ltable_title': -5.718799512731143e-11, 'rtable_id': 1.0636894757643845e-10, 'rtable_price': 2.593865992565339e-10, 'rtable_title': -2.7604227472701745e-11}",0.0,0.6588670280034421,0.0,[9.9902844e-01 9.7150577e-04],270-2177,mojito-c
18,"{'ltable_id': 7.149064960793152e-39, 'ltable_manufacturer': 1.3523752885695873e-39, 'ltable_price': 1.5367405491690765e-39, 'ltable_title': 6.063072209890906e-40, 'rtable_id': -1.2684112530529528e-39, 'rtable_price': 2.952142391238789e-39, 'rtable_title': -2.5688777000090286e-40}",0.0,0.7580222630058415,0.0,[1.0000000e+00 2.4272074e-08],225-2837,mojito-c
19,"{'ltable_id': -2.0586549938567913e-12, 'ltable_manufacturer': 2.8542784358765685e-12, 'ltable_price': 1.0151779191817876e-12, 'ltable_title': -4.24819031454241e-13, 'rtable_id': -4.333637806067215e-12, 'rtable_price': 1.1940789966135748e-11, 'rtable_title': -7.734295466370353e-14}",0.0,0.7514937679952709,0.0,[0.9942508  0.00574922],597-242,mojito-c
20,"{'ltable_id': 9.051457257499935e-10, 'ltable_manufacturer': -6.8829243690238e-10, 'ltable_price': 1.2602364202129551e-09, 'ltable_title': 6.34289898485351e-11, 'rtable_id': 2.2162324389391845e-10, 'rtable_price': 1.470743918734973e-09, 'rtable_title': -3.035057223102109e-10}",0.0,0.6633950550021837,0.0,[0.71873593 0.28126404],661-946,mojito-c
21,"{'ltable_id': 1.2698851224011292e-09, 'ltable_manufacturer': -2.569775824501346e-10, 'ltable_price': -3.7542113580699075e-09, 'ltable_title': 8.634374132133356e-11, 'rtable_id': -8.474254891473933e-10, 'rtable_manufacturer': -1.8062804327706972e-09, 'rtable_price': 1.3157290125869775e-09, 'rtable_title': 2.4057218820689765e-10}",0.0,0.6622414169978583,0.0,[0.99749833 0.00250169],705-2054,mojito-c
22,"{'ltable_id': 0.0, 'ltable_manufacturer': 0.0, 'ltable_price': 0.0, 'ltable_title': 0.0, 'rtable_id': 0.0, 'rtable_price': 0.0, 'rtable_title': 0.0}",1.0,0.8061098570033209,1.0,[0.00216638 0.99783367],1191-567,mojito-c
23,"{'ltable_id': -8.080754570404403e-11, 'ltable_manufacturer': 4.2707033600743235e-11, 'ltable_price': -7.005832015099694e-11, 'ltable_title': 1.5947959629826193e-11, 'rtable_id': 1.734035713397908e-10, 'rtable_price': -1.0461653718249019e-10, 'rtable_title': -7.785568821182655e-11}",0.0,0.6810605709906667,0.0,[0.9797411  0.02025887],606-1485,mojito-c
24,"{'ltable_id': -9.21381278623923e-10, 'ltable_manufacturer': -1.0571663084299302e-09, 'ltable_price': -3.5253667184359016e-09, 'ltable_title': -1.2412566197142066e-09, 'rtable_id': -2.167475804244318e-09, 'rtable_price': -1.9994283722471412e-10, 'rtable_title': 6.605195617859309e-10}",1.0,0.7614635690115392,0.0,[0.86942077 0.1305793 ],1030-2320,mojito-c
25,"{'ltable_id': 2.7863719577664517e-09, 'ltable_manufacturer': 4.392660252756633e-10, 'ltable_price': -1.6540862130733585e-10, 'ltable_title': 1.5028145788030446e-10, 'rtable_id': -1.6016580233826378e-09, 'rtable_manufacturer': 1.0025157100609927e-09, 'rtable_price': -1.0580263559244218e-09, 'rtable_title': 5.3328405536761547e-11}",0.0,0.7671438550023595,0.0,[0.85438395 0.1456161 ],1105-783,mojito-c
26,"{'ltable_id': -4.981010651857169e-11, 'ltable_manufacturer': 7.60236258161834e-11, 'ltable_price': -4.8501577429634385e-11, 'ltable_title': 1.0258996727634259e-11, 'rtable_id': 2.320366332980059e-11, 'rtable_manufacturer': 7.003809976827844e-12, 'rtable_price': -1.3786242203359076e-10, 'rtable_title': -8.99864030453329e-12}",0.0,0.7488559560006252,0.0,[9.9995470e-01 4.5317807e-05],1225-2383,mojito-c
27,"{'ltable_id': 8.98780807613139e-09, 'ltable_manufacturer': 3.0036508844056262e-09, 'ltable_price': -1.2422656360716218e-09, 'ltable_title': 7.488263781202855e-10, 'rtable_id': -7.410914448379539e-09, 'rtable_price': -8.020257701969521e-09, 'rtable_title': -1.937559782710496e-10}",1.0,0.7870893470098963,1.0,[0.26731458 0.7326854 ],536-750,mojito-c
28,"{'ltable_id': 1.2991043235228433e-31, 'ltable_manufacturer': 6.90146677412026e-32, 'ltable_price': -7.6542941895562e-32, 'ltable_title': 3.063725083470071e-32, 'rtable_id': -6.469803209911275e-32, 'rtable_price': 7.757176589946368e-32, 'rtable_title': 1.2077780943017242e-32}",0.0,0.7276493259996641,1.0,[0.00602474 0.99397534],375-532,mojito-c
29,"{'ltable_id': 2.729220944261549e-11, 'ltable_manufacturer': -2.983660306815827e-11, 'ltable_price': 8.185202269599832e-11, 'ltable_title': -1.3528804026173687e-12, 'rtable_id': 7.567626434924732e-11, 'rtable_price': -7.571847486385736e-11, 'rtable_title': 7.677011520026564e-13}",0.0,0.7369798189902212,0.0,[9.9996376e-01 3.6223260e-05],1022-2865,mojito-c
30,"{'ltable_id': 1.8043050870120612e-17, 'ltable_manufacturer': -9.306822744219771e-18, 'ltable_price': 1.1455046014861645e-17, 'ltable_title': -1.7095657207076308e-18, 'rtable_id': -1.4239071576937499e-18, 'rtable_price': -1.1610286268190171e-17, 'rtable_title': -4.2710219661926925e-19}",0.0,0.7140435300098034,0.0,[9.9999845e-01 1.5943940e-06],781-3199,mojito-c
31,"{'ltable_id': 9.798263476763384e-09, 'ltable_manufacturer': 5.520544212335902e-10, 'ltable_price': 1.0283277455122172e-08, 'ltable_title': 5.697009878830797e-10, 'rtable_id': -5.541312291103062e-09, 'rtable_price': -1.7345948646315856e-08, 'rtable_title': -8.353034961284464e-10}",0.0,0.8119012940005632,1.0,[0.05737207 0.9426279 ],93-3160,mojito-c
32,"{'ltable_id': 7.314974970125262e-12, 'ltable_manufacturer': -4.528839843232027e-12, 'ltable_price': 1.9370216982611597e-11, 'ltable_title': 6.419246308838771e-13, 'rtable_id': 1.260986998294949e-11, 'rtable_price': 1.2297627398635568e-13, 'rtable_title': -1.848871347408937e-12}",0.0,0.822670155990636,0.0,[9.9989307e-01 1.0693823e-04],578-2195,mojito-c
33,"{'ltable_id': -6.543345663423581e-35, 'ltable_manufacturer': 2.3569335676998152e-32, 'ltable_price': -1.025679719698812e-32, 'ltable_title': 4.138196584965034e-33, 'rtable_id': 8.07281362134103e-32, 'rtable_price': 3.179081926914627e-32, 'rtable_title': 9.224017038297125e-33}",1.0,0.7403716450062348,1.0,[0.08007018 0.9199298 ],276-3022,mojito-c
34,"{'ltable_id': 8.895895209008039e-12, 'ltable_manufacturer': -1.6012576788451795e-11, 'ltable_title': 1.8037368148388313e-12, 'rtable_id': -3.2974570744364225e-11, 'rtable_price': 3.023944570506333e-11, 'rtable_title': -2.722009803285455e-12}",0.0,0.7706689659971744,0.0,[0.91981125 0.0801887 ],646-836,mojito-c
35,"{'ltable_id': 1.5435358395829637e-18, 'ltable_manufacturer': -1.2284020392287287e-18, 'ltable_price': -3.6311832609453053e-19, 'ltable_title': -3.0256791893901063e-19, 'rtable_id': 4.2554681821202543e-19, 'rtable_price': -3.685537822854958e-19, 'rtable_title': 1.5064882305904238e-19}",0.0,0.734817535005277,0.0,[9.9999630e-01 3.6396177e-06],511-2821,mojito-c
36,"{'ltable_id': 1.8564547405146685e-11, 'ltable_manufacturer': -6.922863236681704e-14, 'ltable_price': -4.321930287322858e-12, 'ltable_title': -4.849116004582289e-12, 'rtable_id': 2.2785784647096322e-11, 'rtable_price': -2.4404701258172783e-12, 'rtable_title': -4.01458603552065e-13}",0.0,0.8993262339936337,0.0,[9.997911e-01 2.089267e-04],490-1514,mojito-c
37,"{'ltable_id': -1.2556159129925072e-12, 'ltable_manufacturer': -8.782668520958695e-13, 'ltable_price': -3.0406149598786133e-12, 'ltable_title': -1.1245290954851232e-13, 'rtable_id': -3.334694741446768e-12, 'rtable_price': 1.1043768957271131e-12, 'rtable_title': 3.706217080748777e-13}",0.0,0.7424666220031213,0.0,[9.999925e-01 7.464258e-06],587-1001,mojito-c
38,"{'ltable_id': 4.272411318326204e-10, 'ltable_manufacturer': 6.285312810286985e-11, 'ltable_price': 2.4140331437711294e-11, 'ltable_title': -1.1434885041219495e-10, 'rtable_id': 1.5471288810221126e-10, 'rtable_price': -5.7304301971858644e-11, 'rtable_title': -5.050501412569961e-11}",0.0,0.7007658170041395,0.0,[9.9993455e-01 6.5447093e-05],1109-2852,mojito-c
39,"{'ltable_id': 1.5631746033482725e-11, 'ltable_manufacturer': -3.955390736868757e-12, 'ltable_price': 1.66265607488536e-11, 'ltable_title': -6.634969486783838e-13, 'rtable_id': -8.567618669479046e-12, 'rtable_price': -9.428074105198187e-12, 'rtable_title': 6.697962821566213e-13}",0.0,0.8375814110040665,0.0,[0.98779184 0.01220809],799-1592,mojito-c
40,"{'ltable_id': -1.3882753955463265e-09, 'ltable_manufacturer': -1.652443434393826e-10, 'ltable_price': -5.728703921404499e-10, 'ltable_title': -1.333276654226867e-10, 'rtable_id': -2.2130331770312424e-09, 'rtable_manufacturer': 1.917900271039542e-09, 'rtable_price': -7.903715114910275e-10, 'rtable_title': -1.1053268117187945e-10}",1.0,0.8796585669915657,1.0,[0.09895325 0.9010467 ],1269-1433,mojito-c
41,"{'ltable_id': 2.799924360308117e-09, 'ltable_manufacturer': -5.2018678272817546e-12, 'ltable_price': -1.3721460067317877e-10, 'ltable_title': -4.0098473699347684e-10, 'rtable_id': -6.949260856958469e-10, 'rtable_price': 1.3320262465225255e-09, 'rtable_title': -3.405105210226552e-11}",0.0,0.9867344239901286,1.0,[0.40071568 0.5992843 ],1258-2490,mojito-c
42,"{'ltable_id': 1.6338467347178861e-12, 'ltable_manufacturer': -4.115426388270209e-12, 'ltable_price': 2.524015661690795e-13, 'ltable_title': 3.3786422735126993e-13, 'rtable_id': -4.0134096711820475e-12, 'rtable_price': 1.9262622617585974e-12, 'rtable_title': -1.0790605509986683e-12}",0.0,0.6839944210078102,0.0,[9.9986374e-01 1.3629590e-04],553-897,mojito-c
43,"{'ltable_id': 0.0, 'ltable_manufacturer': 0.0, 'ltable_price': 0.0, 'ltable_title': 0.0, 'rtable_id': 0.0, 'rtable_price': 0.0, 'rtable_title': 0.0}",0.0,0.6617960379953729,0.0,[0.9940299  0.00597017],539-1311,mojito-c
44,"{'ltable_id': -1.2563963376060245e-10, 'ltable_manufacturer': -1.8897687849526506e-11, 'ltable_price': 1.41895744735143e-10, 'ltable_title': -3.763190348798087e-11, 'rtable_id': 6.764051543998245e-11, 'rtable_price': 1.621201304387097e-11, 'rtable_title': -5.392418228277082e-11}",0.0,0.792688186003943,0.0,[0.9929212  0.00707882],897-3017,mojito-c
45,"{'ltable_id': 0.0, 'ltable_manufacturer': 0.0, 'ltable_price': 0.0, 'ltable_title': 0.0, 'rtable_id': 0.0, 'rtable_manufacturer': 0.0, 'rtable_price': 0.0, 'rtable_title': 0.0}",1.0,0.6427677390020108,0.0,[0.76751006 0.23248993],22-1435,mojito-c
46,"{'ltable_id': 3.1339819680691316e-09, 'ltable_manufacturer': -2.285318787851988e-09, 'ltable_price': -2.8847989422790075e-09, 'ltable_title': 2.1413732961993635e-10, 'rtable_id': 1.6080857347335292e-09, 'rtable_price': 1.0769710438688995e-12, 'rtable_title': 1.736866250912543e-10}",0.0,0.8089107470004819,0.0,[0.8254051  0.17459488],997-1599,mojito-c
47,"{'ltable_id': -1.2522439606292835e-10, 'ltable_manufacturer': 2.0763711637473504e-09, 'ltable_price': -3.2543895903292923e-09, 'ltable_title': 1.3174702763526844e-10, 'rtable_id': -2.0804164029562284e-09, 'rtable_price': 9.775095874637918e-10, 'rtable_title': 7.701136393648424e-12}",0.0,0.7644090160029009,0.0,[0.9976574  0.00234258],348-239,mojito-c
48,"{'ltable_id': -1.5323435195654145e-09, 'ltable_manufacturer': -9.784747888712408e-10, 'ltable_price': 1.6481869205834578e-10, 'ltable_title': 1.1861567304291775e-10, 'rtable_id': 3.5902073368645263e-09, 'rtable_price': -4.2001244173322706e-09, 'rtable_title': 1.2012267911262648e-10}",0.0,0.8427403770037927,0.0,[9.9967039e-01 3.2958697e-04],112-3119,mojito-c
