,explanation,label,latency,match,prediction,row,type
10,"{'ltable_authors': 3.113924625872415e-31, 'ltable_id': 2.414345778283839e-30, 'ltable_title': -1.5065052009429046e-32, 'rtable_authors': 3.243671485283766e-32, 'rtable_id': 1.2079432611196743e-30, 'rtable_title': -3.4512664603419266e-31, 'rtable_venue': 1.035379938102578e-30, 'rtable_year': 1.5653958587979453e-30}",1.0,1.1490517160273157,1.0,[7.0496884e-07 9.9999928e-01],1683-1341,mojito-c
11,"{'ltable_id': 8.876624662649906e-29, 'ltable_title': -7.607613602892283e-30, 'rtable_authors': -6.66424889951515e-29, 'rtable_id': 1.8062310106761768e-28, 'rtable_title': 2.414651351530196e-29}",0.0,0.9201542980154045,0.0,[1.000000e+00 3.387353e-19],314-1074,mojito-c
12,"{'ltable_authors': 7.198698458668311e-21, 'ltable_id': 2.6826861169873762e-20, 'ltable_title': -1.363472087816009e-20, 'ltable_venue': -3.153984661051031e-20, 'rtable_id': -2.007180250895171e-21, 'rtable_title': 4.861345151446221e-21, 'rtable_venue': 1.28601025775298e-20}",0.0,0.9866534709581174,0.0,[1.0000000e+00 1.0332322e-15],1576-262,mojito-c
13,"{'ltable_id': 4.468216814075655e-11, 'ltable_title': -1.002466822531234e-12, 'ltable_venue': -2.088814441284426e-12, 'ltable_year': -4.677064418353997e-11, 'rtable_id': -5.9675339622838805e-12, 'rtable_title': 8.009277802232998e-13, 'rtable_venue': 1.6037655145776134e-11, 'rtable_year': -2.9459666643806415e-11}",1.0,1.2414537849836051,0.0,[1.0000000e+00 6.6363776e-12],1157-2244,mojito-c
14,"{'ltable_id': 0.0, 'ltable_title': 0.0, 'rtable_id': 0.0, 'rtable_title': 0.0, 'rtable_venue': 0.0}",1.0,1.068136140005663,1.0,[4.389303e-10 1.000000e+00],1538-873,mojito-c
15,"{'ltable_id': 1.0181390965536581e-16, 'ltable_title': 9.703496117285243e-18, 'ltable_venue': 1.0394996173133358e-17, 'ltable_year': 4.3929183769868404e-17, 'rtable_id': -1.5569393784968728e-16, 'rtable_title': -1.2779493360150338e-17}",0.0,0.9479003340238705,0.0,[1.000000e+00 2.353317e-18],2387-1629,mojito-c
16,"{'ltable_authors': 7.289803659743071e-17, 'ltable_id': 5.750935497771089e-16, 'ltable_title': 1.4291305287519842e-16, 'ltable_venue': -7.636699220378361e-16, 'rtable_authors': -1.7686158963094633e-16, 'rtable_id': 3.0545995957584827e-16, 'rtable_title': 9.537534689115885e-17, 'rtable_venue': -2.538072944962961e-16}",0.0,0.8540907760034315,0.0,[0.9893373  0.01066267],1546-819,mojito-c
17,"{'ltable_authors': -1.0868725899752238e-10, 'ltable_id': -2.36704497353507e-11, 'ltable_title': 1.0356744635630044e-11, 'ltable_year': 4.831375725563303e-10, 'rtable_id': -1.6571890797467557e-10, 'rtable_title': -2.5977369854139718e-11}",0.0,0.9543574849958532,0.0,[1.000000e+00 2.055125e-08],1247-807,mojito-c
18,"{'ltable_authors': 1.0965115582263995e-15, 'ltable_id': -3.4813919505809976e-14, 'ltable_title': -1.886670477872865e-15, 'ltable_venue': -5.3505437562561045e-15, 'rtable_authors': 1.8650470465434686e-15, 'rtable_id': -3.685078234649253e-15, 'rtable_title': 1.4942138011279804e-15, 'rtable_year': 9.6424857405057e-15}",0.0,0.9997183840023354,1.0,[0.004295   0.99570495],1239-1647,mojito-c
19,"{'ltable_id': 4.755399432017327e-13, 'ltable_title': 1.1505968750005224e-13, 'rtable_id': -4.1906737678999653e-13, 'rtable_title': -1.266420246921555e-13}",0.0,0.6384709650301374,0.0,[1.0000000e+00 5.8778164e-18],2508-2129,mojito-c
20,"{'ltable_authors': -1.338159879728097e-24, 'ltable_id': -1.1506005561181915e-23, 'ltable_title': -2.291349088714748e-24, 'ltable_venue': 4.655114284865238e-24, 'rtable_authors': 6.297622717872934e-24, 'rtable_id': -1.731844587976063e-23, 'rtable_title': -1.14851001885671e-24, 'rtable_year': -8.029968074091095e-24}",0.0,0.871726582001429,0.0,[9.999995e-01 4.884095e-07],267-1787,mojito-c
21,"{'ltable_id': 5.358201018572359e-32, 'ltable_title': -2.850429253560425e-33, 'ltable_venue': 5.240265699952592e-33, 'ltable_year': -1.952086114569978e-32, 'rtable_id': 4.569047186280891e-32, 'rtable_title': 2.7293929494971207e-34, 'rtable_year': -4.4298107519690237e-32}",1.0,1.074745449994225,1.0,[1.8352758e-06 9.9999821e-01],1185-1880,mojito-c
22,"{'ltable_authors': -6.919167577593088e-31, 'ltable_id': 6.230658861625455e-30, 'ltable_title': 3.4841643601677776e-31, 'rtable_authors': 7.3597179493611615e-31, 'rtable_id': 1.1303811960699404e-30, 'rtable_title': 1.7669498468752772e-30, 'rtable_venue': 2.954872769725127e-31, 'rtable_year': -1.1915933580732213e-29}",0.0,0.923714154982008,0.0,[1.0000000e+00 7.2036367e-16],2123-1667,mojito-c
23,"{'ltable_id': 0.0, 'ltable_title': 0.0, 'rtable_id': 0.0, 'rtable_title': 0.0}",1.0,1.1905047440086491,1.0,[3.0646923e-08 1.0000000e+00],300-1742,mojito-c
24,"{'ltable_authors': 0.0, 'ltable_id': 0.0, 'ltable_title': 0.0, 'rtable_id': 0.0, 'rtable_title': 0.0, 'rtable_venue': 0.0, 'rtable_year': 0.0}",1.0,0.7671450980124064,1.0,[5.0776725e-07 9.9999952e-01],1972-778,mojito-c
25,"{'ltable_authors': 3.8998482186267776e-17, 'ltable_id': -2.5093292468896574e-16, 'ltable_title': 3.661326717134197e-17, 'rtable_id': 2.482919610248828e-16, 'rtable_title': -4.3062335168943464e-19, 'rtable_venue': -1.1588556377550456e-17}",0.0,0.8836246689897962,0.0,[1.000000e+00 6.950376e-10],1034-1046,mojito-c
26,"{'ltable_authors': 8.682505519617824e-38, 'ltable_id': 5.7851208226178795e-36, 'ltable_title': 1.2117820154814602e-37, 'rtable_id': -3.671505203936967e-36, 'rtable_title': -1.4773360847639593e-37, 'rtable_venue': 1.3194924112669364e-36}",0.0,0.8950567120336927,0.0,[9.9999988e-01 6.2314946e-08],1009-835,mojito-c
27,"{'ltable_authors': -8.553671799655654e-22, 'ltable_id': 7.877074419420695e-21, 'ltable_title': -1.851616534715202e-21, 'ltable_venue': 5.9658606151520705e-21, 'ltable_year': -3.256576674543457e-20, 'rtable_id': 2.7410768892425156e-20, 'rtable_title': -5.906190017735925e-27, 'rtable_venue': -4.1737978947572796e-21, 'rtable_year': -2.6109538484994813e-20}",1.0,1.1734022519667633,1.0,[4.771114e-08 1.000000e+00],469-1531,mojito-c
28,"{'ltable_authors': 8.009958369049692e-33, 'ltable_id': 6.088824558917107e-32, 'ltable_title': -8.21115117403254e-33, 'ltable_venue': -4.638294585703979e-32, 'rtable_id': 8.082746239217762e-32, 'rtable_title': -2.6521456931533398e-33}",0.0,1.1307802919764072,0.0,[1.0000000e+00 1.6215276e-21],746-48,mojito-c
29,"{'ltable_authors': -5.866697162648811e-14, 'ltable_id': -4.3403159738634013e-13, 'ltable_title': -1.3875521098536542e-13, 'ltable_year': 7.793941736986759e-13, 'rtable_id': 2.2255903873830685e-12, 'rtable_title': 1.939921290651265e-14, 'rtable_year': -1.0367032848172508e-12}",1.0,0.8454887429834343,1.0,[1.0690039e-06 9.9999893e-01],1681-531,mojito-c
30,"{'ltable_id': 1.918499583749517e-18, 'ltable_title': -3.212665759531343e-19, 'rtable_id': 4.2995051087221227e-19, 'rtable_title': 2.927325781735414e-20, 'rtable_year': 4.184168165813555e-18}",0.0,1.135223485995084,0.0,[1.0000000e+00 1.7308506e-18],2315-400,mojito-c
31,"{'ltable_id': -2.0810987208918983e-11, 'ltable_title': -1.1920854281210235e-12, 'ltable_venue': -7.438095646152874e-13, 'rtable_id': 1.1811295719046657e-11, 'rtable_title': 8.502455712268703e-13, 'rtable_year': 1.1066375605142776e-11}",0.0,0.9705709280096926,0.0,[1.000000e+00 1.131737e-13],343-704,mojito-c
32,"{'ltable_authors': 0.0, 'ltable_id': 0.0, 'ltable_title': 0.0, 'rtable_authors': 0.0, 'rtable_id': 0.0, 'rtable_title': 0.0, 'rtable_venue': 0.0}",1.0,0.7554085830342956,1.0,[3.3530989e-06 9.9999666e-01],287-1915,mojito-c
33,"{'ltable_authors': -3.778164705572903e-35, 'ltable_id': 2.107938457672743e-34, 'ltable_title': -1.8957992832089846e-36, 'rtable_id': 2.1837021404968372e-34, 'rtable_title': -2.515202974046824e-35, 'rtable_year': 1.1078742372169038e-34}",0.0,0.8814306200365536,0.0,[1.000000e+00 2.144396e-14],2404-1579,mojito-c
34,"{'ltable_authors': 4.8933788855310765e-40, 'ltable_id': 2.5512025500777216e-38, 'ltable_title': 1.9468851981654014e-41, 'ltable_year': 2.1895111822758596e-38, 'rtable_id': 4.284825978623959e-38, 'rtable_title': -7.79912363786066e-41}",0.0,0.8664209610433318,0.0,[1.000000e+00 7.732522e-11],1086-1216,mojito-c
35,"{'ltable_authors': -6.119458439923299e-34, 'ltable_id': -1.8526538224830432e-32, 'ltable_title': -8.581567582005207e-34, 'rtable_authors': -9.702005217912189e-34, 'rtable_id': 1.3814890843484462e-32, 'rtable_title': 3.7701596845647037e-34, 'rtable_venue': 6.549364991661778e-34}",0.0,0.9281901040230878,0.0,[1.000000e+00 2.926784e-26],727-306,mojito-c
36,"{'ltable_id': -7.39466854370425e-18, 'ltable_title': -1.5711933761131458e-18, 'rtable_id': -1.132674622087964e-17, 'rtable_title': 3.567826337792516e-18, 'rtable_venue': -3.589702424409293e-18}",0.0,0.9967966950498521,0.0,[1.0000000e+00 2.2000082e-20],198-445,mojito-c
37,"{'ltable_authors': -8.86644754831811e-16, 'ltable_id': 1.7314309981701993e-15, 'ltable_title': -3.646746032429802e-16, 'ltable_venue': 2.1865789787619892e-15, 'rtable_id': -7.235411982756315e-16, 'rtable_title': 1.9634854166634157e-16, 'rtable_venue': 8.184472261780949e-16}",0.0,0.8922372269444168,1.0,[0.2797415 0.7202585],290-942,mojito-c
38,"{'ltable_authors': 0.0, 'ltable_id': 0.0, 'ltable_title': 0.0, 'ltable_year': 0.0, 'rtable_authors': 0.0, 'rtable_id': 0.0, 'rtable_title': 0.0}",1.0,1.1351331360056065,1.0,[1.1986081e-13 1.0000000e+00],1684-1381,mojito-c
39,"{'ltable_authors': -2.7713339591057647e-13, 'ltable_id': 3.293178730402275e-13, 'ltable_title': -2.902083286877858e-13, 'ltable_year': -1.0075237865216339e-12, 'rtable_authors': 6.91164237696582e-14, 'rtable_id': 1.0211105133076958e-13, 'rtable_title': 1.6331586928575706e-13, 'rtable_venue': -2.8298986266511574e-13, 'rtable_year': 1.1968974612221e-12}",0.0,0.855122029024642,1.0,[0.01713939 0.98286057],1310-1313,mojito-c
40,"{'ltable_id': -1.869962340701884e-18, 'ltable_title': 2.9676262676986205e-19, 'ltable_venue': 5.615117190967481e-19, 'rtable_authors': -2.749121426213213e-19, 'rtable_id': -3.499139934978541e-18, 'rtable_title': 5.31653720988033e-19}",1.0,0.9771371320239268,0.0,[9.999924e-01 7.657966e-06],1613-2015,mojito-c
41,"{'ltable_authors': 3.237084488069856e-26, 'ltable_id': 7.087025809949513e-26, 'ltable_title': -1.6338331629040687e-26, 'ltable_venue': 6.105827044595314e-27, 'rtable_authors': 8.851216150923858e-26, 'rtable_id': -1.712912015425183e-26, 'rtable_title': -1.4982383174462983e-27}",0.0,0.8557003469904885,0.0,[1.000000e+00 7.783349e-30],1119-1114,mojito-c
42,"{'ltable_authors': 2.8409745776657258e-11, 'ltable_id': -4.737043388341366e-10, 'ltable_title': -9.581827900968549e-11, 'rtable_id': -1.1473212368132936e-09, 'rtable_title': 2.7101273625127134e-11, 'rtable_year': -3.0644267756576646e-10}",1.0,0.8492930249776691,1.0,[0.03231779 0.96768224],1221-1616,mojito-c
43,"{'ltable_authors': -6.653701673337637e-23, 'ltable_id': 2.480726878382158e-22, 'ltable_title': -5.730586394069583e-23, 'ltable_year': -5.56810293828952e-22, 'rtable_authors': 2.983203538511564e-23, 'rtable_id': -3.971758082608916e-22, 'rtable_title': 3.2374063629272647e-24, 'rtable_venue': 1.3636634891263332e-22, 'rtable_year': 4.941830497963806e-22}",0.0,1.0065109860152006,0.0,[1.00000000e+00 1.10045693e-16],470-2126,mojito-c
44,"{'ltable_id': 1.8039374781370174e-32, 'ltable_title': 2.504236480483758e-33, 'rtable_id': 2.255736884052763e-32, 'rtable_title': -6.878069231636162e-34}",1.0,0.7902571650338359,1.0,[0.18784033 0.81215966],1841-397,mojito-c
45,"{'ltable_authors': -3.0025688040593867e-23, 'ltable_id': 6.835645475570229e-23, 'ltable_title': -1.755243954499495e-23, 'ltable_venue': 9.283949806934672e-23, 'ltable_year': 1.4165195909595881e-22, 'rtable_authors': -1.3750209853616904e-23, 'rtable_id': -2.7211450563123164e-23, 'rtable_title': -1.2037061651062996e-24, 'rtable_year': 2.758536110715541e-23}",0.0,0.8671552729792893,0.0,[1.000000e+00 4.169802e-10],805-1666,mojito-c
46,"{'ltable_id': -8.053878617246465e-19, 'ltable_title': -3.2777415437978e-20, 'rtable_id': 2.6417855145921632e-18, 'rtable_title': -1.902952959092562e-19, 'rtable_venue': 1.8911643050552194e-19, 'rtable_year': -2.0111935171174807e-18}",0.0,0.876650845981203,0.0,[1.0000000e+00 2.1331633e-16],256-1031,mojito-c
47,"{'ltable_id': -7.524789846005423e-24, 'ltable_title': -1.4355950085467348e-24, 'ltable_venue': 7.926807701752132e-24, 'rtable_authors': -5.451780643009267e-25, 'rtable_id': 5.683026491308318e-24, 'rtable_title': 4.347950249429048e-25, 'rtable_venue': 1.3608087913835305e-24}",0.0,0.8072026669979095,0.0,[1.0000000e+00 3.7930737e-13],1321-902,mojito-c
48,"{'ltable_id': 1.2879548857209432e-33, 'ltable_title': 6.9515535066068015e-34, 'ltable_year': -3.835030457394056e-33, 'rtable_authors': 2.7282997499348585e-34, 'rtable_id': 6.3819700794656234e-34, 'rtable_title': -1.9153817341456068e-33, 'rtable_year': 1.2103970403209963e-32}",0.0,0.833378472016193,0.0,[1.0000000e+00 1.2193739e-15],1228-943,mojito-c
49,"{'ltable_authors': 8.756620222889647e-36, 'ltable_id': -4.0836450297966543e-35, 'ltable_title': 1.966697482546761e-35, 'ltable_venue': 2.449356576984022e-36, 'rtable_authors': -1.1899022147004964e-34, 'rtable_id': -9.042908836678249e-35, 'rtable_title': 1.0957763629744362e-35}",0.0,0.8990319590084255,0.0,[1.0000000e+00 1.7227659e-28],1016-1983,mojito-c
